example_id,TARGET
13120,0.798560445595031
13121,0.7985363601725025
13122,0.7985120751158881
13123,0.7984875904312588
13124,0.7984629061247362
13125,0.7984380222024912
13126,0.7984129386707446
13127,0.7983876555357675
13128,0.7983621728038808
13129,0.7983364904814548
13130,0.7983106085749104
13131,0.798284527090718
13132,0.7982582460353979
13133,0.7982317654155203
13134,0.7982050852377056
13135,0.7981782055086236
13136,0.7981511262349945
13137,0.7981238474235878
13138,0.7980963690812233
13139,0.7980686912147709
13140,0.7980408138311496
13141,0.7980127369373289
13142,0.7979844605403282
13143,0.7979559846472165
13144,0.7979273092651126
13145,0.7978984344011856
13146,0.7978693600626541
13147,0.7978400862567867
13148,0.7978106129909018
13149,0.7977809402723678
13150,0.7977510681086029
13151,0.797720996507075
13152,0.7976907254753022
13153,0.797660255020852
13154,0.7976295851513421
13155,0.7975987158744402
13156,0.7975676471978633
13157,0.7975363791293788
13158,0.7975049116768036
13159,0.7974732448480046
13160,0.7974413786508985
13161,0.7974093130934519
13162,0.7973770481836809
13163,0.7973445839296521
13164,0.7973119203394815
13165,0.7972790574213349
13166,0.797245995183428
13167,0.7972127336340264
13168,0.7971792727814456
13169,0.7971456126340507
13170,0.7971117532002566
13171,0.7970776944885284
13172,0.7970434365073806
13173,0.7970089792653778
13174,0.7969743227711346
13175,0.7969394670333144
13176,0.7969044120606318
13177,0.7968691578618502
13178,0.7968337044457832
13179,0.7967980518212942
13180,0.7967621999972964
13181,0.7967261489827526
13182,0.7966898987866757
13183,0.7966534494181283
13184,0.7966168008862227
13185,0.7965799532001208
13186,0.7965429063690348
13187,0.7965056604022264
13188,0.7964682153090068
13189,0.7964305710987375
13190,0.7963927277808297
13191,0.7963546853647439
13192,0.7963164438599909
13193,0.7962780032761312
13194,0.7962393636227746
13195,0.7962005249095812
13196,0.7961614871462607
13197,0.7961222503425724
13198,0.7960828145083257
13199,0.7960431796533797
13200,0.7960033457876428
13201,0.7959633129210733
13202,0.7959230810636798
13203,0.7958826502255202
13204,0.7958420204167019
13205,0.7958011916473829
13206,0.79576016392777
13207,0.7957189372681202
13208,0.7956775116787402
13209,0.7956358871699863
13210,0.7955940637522647
13211,0.7955520414360314
13212,0.7955098202317918
13213,0.7954674001501011
13214,0.7954247812015646
13215,0.795381963396837
13216,0.7953389467466225
13217,0.7952957312616753
13218,0.7952523169527995
13219,0.7952087038308487
13220,0.7951648919067258
13221,0.7951208811913842
13222,0.7950766716958263
13223,0.7950322634311044
13224,0.794987656408321
13225,0.7949428506386276
13226,0.7948978461332254
13227,0.7948526429033661
13228,0.79480724096035
13229,0.7947616403155277
13230,0.7947158409802995
13231,0.7946698429661151
13232,0.794623646284474
13233,0.7945772509469254
13234,0.7945306569650683
13235,0.794483864350551
13236,0.7944368731150716
13237,0.7943896832703782
13238,0.7943422948282679
13239,0.7942947078005881
13240,0.7942469221992354
13241,0.7941989380361563
13242,0.7941507553233467
13243,0.7941023740728523
13244,0.7940537942967687
13245,0.7940050160072403
13246,0.7939560392164623
13247,0.7939068639366784
13248,0.7938574901801826
13249,0.7938079179593185
13250,0.7937581472864789
13251,0.7937081781741064
13252,0.7936580106346937
13253,0.7936076446807824
13254,0.7935570803249639
13255,0.7935063175798794
13256,0.7934553564582197
13257,0.7934041969727249
13258,0.793352839136185
13259,0.7933012829614393
13260,0.7932495284613771
13261,0.7931975756489369
13262,0.7931454245371067
13263,0.7930930751389246
13264,0.7930405274674777
13265,0.7929877815359029
13266,0.792934837357387
13267,0.7928816949451658
13268,0.7928283543125249
13269,0.7927748154727995
13270,0.7927210784393743
13271,0.7926671432256837
13272,0.7926130098452113
13273,0.7925586783114905
13274,0.7925041486381043
13275,0.792449420838685
13276,0.7923944949269145
13277,0.7923393709165243
13278,0.7922840488212956
13279,0.7922285286550587
13280,0.7921728104316937
13281,0.7921168941651301
13282,0.7920607798693471
13283,0.7920044675583733
13284,0.7919479572462866
13285,0.7918912489472146
13286,0.7918343426753347
13287,0.791777238444873
13288,0.791719936270106
13289,0.7916624361653587
13290,0.7916047381450065
13291,0.7915468422234739
13292,0.791488748415235
13293,0.7914304567348128
13294,0.7913719671967806
13295,0.7913132798157606
13296,0.791254394606425
13297,0.7911953115834944
13298,0.7911360307617403
13299,0.7910765521559826
13300,0.7910168757810907
13301,0.790957001651984
13302,0.7908969297836311
13303,0.7908366601910497
13304,0.7907761928893073
13305,0.790715527893521
13306,0.7906546652188565
13307,0.7905936048805299
13308,0.7905323468938061
13309,0.7904708912739998
13310,0.7904092380364744
13311,0.790347387196644
13312,0.7902853387699706
13313,0.7902230927719667
13314,0.7901606492181936
13315,0.7900980081242623
13316,0.7900351695058331
13317,0.7899721333786155
13318,0.7899088997583686
13319,0.789845468660901
13320,0.7897818401020701
13321,0.7897180140977834
13322,0.7896539906639971
13323,0.7895897698167172
13324,0.7895253515719991
13325,0.7894607359459471
13326,0.7893959229547151
13327,0.7893309126145065
13328,0.7892657049415739
13329,0.7892002999522187
13330,0.7891346976627931
13331,0.7890688980896969
13332,0.7890029012493802
13333,0.7889367071583424
13334,0.7888703158331318
13335,0.7888037272903463
13336,0.7887369415466331
13337,0.7886699586186886
13338,0.7886027785232583
13339,0.7885354012771376
13340,0.7884678268971707
13341,0.7884000554002512
13342,0.7883320868033215
13343,0.7882639211233745
13344,0.7881955583774513
13345,0.7881269985826423
13346,0.7880582417560879
13347,0.7879892879149771
13348,0.7879201370765483
13349,0.7878507892580895
13350,0.7877812444769373
13351,0.787711502750478
13352,0.7876415640961472
13353,0.7875714285314294
13354,0.7875010960738583
13355,0.7874305667410175
13356,0.787359840550539
13357,0.7872889175201044
13358,0.7872177976674444
13359,0.7871464810103392
13360,0.7870749675666179
13361,0.7870032573541583
13362,0.7869313503908888
13363,0.7868592466947858
13364,0.7867869462838748
13365,0.7867144491762317
13366,0.7866417553899802
13367,0.7865688649432937
13368,0.7864957778543953
13369,0.7864224941415565
13370,0.7863490138230979
13371,0.7862753369173902
13372,0.7862014634428522
13373,0.7861273934179525
13374,0.7860531268612083
13375,0.7859786637911866
13376,0.7859040042265029
13377,0.7858291481858222
13378,0.7857540956878585
13379,0.785678846751375
13380,0.7856034013951837
13381,0.7855277596381464
13382,0.7854519214991731
13383,0.7853758869972232
13384,0.7852996561513059
13385,0.7852232289804787
13386,0.7851466055038481
13387,0.7850697857405701
13388,0.7849927697098498
13389,0.7849155574309411
13390,0.7848381489231471
13391,0.78476054420582
13392,0.7846827432983607
13393,0.7846047462202197
13394,0.7845265529908962
13395,0.7844481636299385
13396,0.7843695781569439
13397,0.7842907965915589
13398,0.7842118189534787
13399,0.7841326452624479
13400,0.7840532755382597
13401,0.7839737098007566
13402,0.7838939480698304
13403,0.783813990365421
13404,0.783733836707518
13405,0.78365348711616
13406,0.7835729416114341
13407,0.7834922002134771
13408,0.7834112629424738
13409,0.7833301298186588
13410,0.7832488008623156
13411,0.783167276093776
13412,0.7830855555334214
13413,0.7830036392016823
13414,0.7829215271190371
13415,0.7828392193060141
13416,0.7827567157831906
13417,0.7826740165711921
13418,0.7825911216906933
13419,0.7825080311624183
13420,0.7824247450071394
13421,0.7823412632456785
13422,0.7822575858989056
13423,0.7821737129877403
13424,0.7820896445331509
13425,0.7820053805561542
13426,0.7819209210778164
13427,0.7818362661192526
13428,0.7817514157016261
13429,0.7816663698461499
13430,0.781581128574085
13431,0.7814956919067421
13432,0.7814100598654803
13433,0.7813242324717075
13434,0.7812382097468806
13435,0.7811519917125054
13436,0.781065578390136
13437,0.7809789698013764
13438,0.7808921659678781
13439,0.7808051669113424
13440,0.780717972653519
13441,0.7806305832162065
13442,0.7805429986212521
13443,0.7804552188905522
13444,0.7803672440460516
13445,0.780279074109744
13446,0.7801907091036719
13447,0.7801021490499265
13448,0.7800133939706477
13449,0.7799244438880247
13450,0.7798352988242947
13451,0.7797459588017438
13452,0.7796564238427074
13453,0.7795666939695691
13454,0.7794767692047613
13455,0.7793866495707651
13456,0.7792963350901105
13457,0.7792058257853762
13458,0.7791151216791895
13459,0.7790242227942265
13460,0.7789331291532116
13461,0.7788418407789185
13462,0.7787503576941692
13463,0.7786586799218346
13464,0.7785668074848339
13465,0.7784747404061354
13466,0.7783824787087559
13467,0.7782900224157604
13468,0.7781973715502637
13469,0.778104526135428
13470,0.7780114861944646
13471,0.7779182517506339
13472,0.7778248228272442
13473,0.7777311994476525
13474,0.7776373816352653
13475,0.7775433694135367
13476,0.7774491628059695
13477,0.7773547618361157
13478,0.7772601665275757
13479,0.7771653769039978
13480,0.7770703929890798
13481,0.7769752148065675
13482,0.7768798423802556
13483,0.7767842757339868
13484,0.7766885148916534
13485,0.7765925598771952
13486,0.7764964107146008
13487,0.776400067427908
13488,0.7763035300412023
13489,0.776206798578618
13490,0.7761098730643381
13491,0.776012753522594
13492,0.7759154399776653
13493,0.7758179324538809
13494,0.7757202309756173
13495,0.7756223355672996
13496,0.7755242462534023
13497,0.7754259630584476
13498,0.7753274860070059
13499,0.7752288151236967
13500,0.7751299504331879
13501,0.7750308919601955
13502,0.7749316397294836
13503,0.7748321937658662
13504,0.7747325540942044
13505,0.7746327207394077
13506,0.7745326937264351
13507,0.7744324730802931
13508,0.7743320588260364
13509,0.7742314509887694
13510,0.7741306495936436
13511,0.7740296546658593
13512,0.7739284662306652
13513,0.7738270843133588
13514,0.7737255089392852
13515,0.7736237401338382
13516,0.7735217779224604
13517,0.7734196223306419
13518,0.7733172733839218
13519,0.7732147311078875
13520,0.7731119955281743
13521,0.7730090666704662
13522,0.7729059445604954
13523,0.7728026292240425
13524,0.7726991206869361
13525,0.7725954189750538
13526,0.7724915241143208
13527,0.7723874361307104
13528,0.772283155050245
13529,0.7721786808989951
13530,0.7720740137030786
13531,0.7719691534886628
13532,0.7718641002819627
13533,0.7717588541092414
13534,0.7716534149968105
13535,0.77154778297103
13536,0.7714419580583075
13537,0.7713359402850996
13538,0.7712297296779107
13539,0.7711233262632932
13540,0.771016730067848
13541,0.7709099411182245
13542,0.7708029594411197
13543,0.770695785063279
13544,0.7705884180114958
13545,0.770480858312612
13546,0.7703731059935179
13547,0.7702651610811511
13548,0.7701570236024982
13549,0.770048693584593
13550,0.7699401710545185
13551,0.7698314560394055
13552,0.7697225485664321
13553,0.7696134486628257
13554,0.769504156355861
13555,0.7693946716728612
13556,0.7692849946411974
13557,0.7691751252882891
13558,0.7690650636416032
13559,0.7689548097286556
13560,0.7688443635770094
13561,0.7687337252142762
13562,0.7686228946681158
13563,0.7685118719662356
13564,0.7684006571363913
13565,0.7682892502063868
13566,0.7681776512040737
13567,0.7680658601573516
13568,0.7679538770941686
13569,0.7678417020425201
13570,0.76772933503045
13571,0.7676167760860505
13572,0.7675040252374605
13573,0.7673910825128686
13574,0.7672779479405096
13575,0.7671646215486678
13576,0.7670511033656745
13577,0.7669373934199092
13578,0.7668234917397997
13579,0.7667093983538211
13580,0.7665951132904967
13581,0.7664806365783983
13582,0.7663659682461444
13583,0.7662511083224024
13584,0.7661360568358875
13585,0.7660208138153621
13586,0.7659053792896372
13587,0.7657897532875717
13588,0.7656739358380714
13589,0.7655579269700914
13590,0.7654417267126336
13591,0.7653253350947481
13592,0.7652087521455323
13593,0.7650919778941329
13594,0.764975012369743
13595,0.7648578556016037
13596,0.7647405076190044
13597,0.7646229684512823
13598,0.764505238127822
13599,0.7643873166780559
13600,0.7642692041314649
13601,0.7641509005175766
13602,0.7640324058659671
13603,0.7639137202062602
13604,0.763794843568127
13605,0.7636757759812869
13606,0.763556517475507
13607,0.7634370680806015
13608,0.7633174278264326
13609,0.7631975967429111
13610,0.7630775748599943
13611,0.7629573622076873
13612,0.7628369588160441
13613,0.7627163647151651
13614,0.7625955799351984
13615,0.7624746045063412
13616,0.7623534384588367
13617,0.7622320818229762
13618,0.7621105346290995
13619,0.7619887969075931
13620,0.7618668686888911
13621,0.761744750003476
13622,0.7616224408818774
13623,0.7614999413546726
13624,0.7613772514524859
13625,0.7612543712059907
13626,0.7611313006459066
13627,0.7610080398030009
13628,0.7608845887080896
13629,0.7607609473920349
13630,0.760637115885747
13631,0.7605130942201844
13632,0.7603888824263522
13633,0.7602644805353028
13634,0.7601398885781376
13635,0.7600151065860044
13636,0.759890134590098
13637,0.759764972621662
13638,0.7596396207119869
13639,0.7595140788924104
13640,0.759388347194318
13641,0.759262425649143
13642,0.7591363142883655
13643,0.7590100131435129
13644,0.7588835222461613
13645,0.758756841627933
13646,0.7586299713204979
13647,0.7585029113555742
13648,0.7583756617649267
13649,0.7582482225803672
13650,0.7581205938337563
13651,0.757992775557001
13652,0.7578647677820552
13653,0.7577365705409217
13654,0.7576081838656495
13655,0.7574796077883351
13656,0.7573508423411226
13657,0.7572218875562037
13658,0.7570927434658166
13659,0.7569634101022473
13660,0.7568338874978299
13661,0.7567041756849441
13662,0.7565742746960183
13663,0.7564441845635281
13664,0.7563139053199953
13665,0.7561834369979901
13666,0.7560527796301297
13667,0.7559219332490783
13668,0.7557908978875474
13669,0.7556596735782959
13670,0.75552826035413
13671,0.7553966582479027
13672,0.7552648672925147
13673,0.7551328875209141
13674,0.7550007189660953
13675,0.7548683616611006
13676,0.7547358156390196
13677,0.7546030809329883
13678,0.7544701575761906
13679,0.7543370456018578
13680,0.7542037450432671
13681,0.7540702559337442
13682,0.7539365783066613
13683,0.7538027121954374
13684,0.7536686576335397
13685,0.7535344146544812
13686,0.7533999832918229
13687,0.753265363579173
13688,0.7531305555501857
13689,0.7529955592385638
13690,0.7528603746780556
13691,0.7527250019024575
13692,0.7525894409456133
13693,0.7524536918414123
13694,0.7523177546237924
13695,0.7521816293267377
13696,0.7520453159842796
13697,0.7519088146304962
13698,0.7517721252995133
13699,0.7516352480255026
13700,0.7514981828426842
13701,0.7513609297853237
13702,0.7512234888877345
13703,0.7510858601842771
13704,0.7509480437093585
13705,0.7508100394974327
13706,0.7506718475830012
13707,0.7505334680006115
13708,0.7503949007848586
13709,0.7502561459703846
13710,0.7501172035918776
13711,0.7499780736840738
13712,0.7498387562817556
13713,0.7496992514197518
13714,0.7495595591329395
13715,0.7494196794562408
13716,0.7492796124246266
13717,0.7491393580731127
13718,0.7489989164367632
13719,0.7488582875506886
13720,0.7487174714500459
13721,0.7485764681700392
13722,0.7484352777459193
13723,0.7482939002129838
13724,0.7481523356065771
13725,0.7480105839620905
13726,0.7478686453149617
13727,0.7477265197006752
13728,0.7475842071547629
13729,0.7474417077128025
13730,0.747299021410419
13731,0.7471561482832842
13732,0.7470130883671163
13733,0.7468698416976796
13734,0.7467264083107867
13735,0.7465827882422957
13736,0.746438981528111
13737,0.7462949882041853
13738,0.7461508083065163
13739,0.7460064418711487
13740,0.7458618889341746
13741,0.7457171495317324
13742,0.7455722237000063
13743,0.7454271114752282
13744,0.7452818128936765
13745,0.7451363279916748
13746,0.7449906568055952
13747,0.7448447993718553
13748,0.7446987557269196
13749,0.7445525259072981
13750,0.7444061099495496
13751,0.7442595078902774
13752,0.7441127197661316
13753,0.7439657456138101
13754,0.7438185854700561
13755,0.7436712393716591
13756,0.7435237073554566
13757,0.7433759894583309
13758,0.7432280857172113
13759,0.7430799961690747
13760,0.7429317208509427
13761,0.7427832597998845
13762,0.7426346130530145
13763,0.7424857806474956
13764,0.7423367626205355
13765,0.7421875590093878
13766,0.7420381698513548
13767,0.7418885951837833
13768,0.7417388350440662
13769,0.7415888894696446
13770,0.7414387584980047
13771,0.7412884421666782
13772,0.7411379405132457
13773,0.7409872535753317
13774,0.7408363813906077
13775,0.7406853239967928
13776,0.7405340814316506
13777,0.7403826537329915
13778,0.7402310409386729
13779,0.7400792430865981
13780,0.7399272602147161
13781,0.7397750923610229
13782,0.7396227395635606
13783,0.7394702018604171
13784,0.7393174792897268
13785,0.7391645718896708
13786,0.7390114796984757
13787,0.7388582027544138
13788,0.7387047410958056
13789,0.738551094761016
13790,0.7383972637884559
13791,0.7382432482165843
13792,0.7380890480839043
13793,0.737934663428966
13794,0.7377800942903655
13795,0.7376253407067456
13796,0.7374704027167939
13797,0.7373152803592453
13798,0.7371599736728809
13799,0.7370044826965265
13800,0.7368488074690551
13801,0.7366929480293861
13802,0.7365369044164836
13803,0.7363806766693587
13804,0.7362242648270687
13805,0.736067668928716
13806,0.7359108890134499
13807,0.7357539251204656
13808,0.7355967772890039
13809,0.7354394455583512
13810,0.735281929967841
13811,0.7351242305568524
13812,0.7349663473648097
13813,0.7348082804311838
13814,0.734650029795492
13815,0.7344915954972963
13816,0.7343329775762053
13817,0.7341741760718742
13818,0.7340151910240024
13819,0.7338560224723366
13820,0.7336966704566694
13821,0.733537135016838
13822,0.7333774161927267
13823,0.7332175140242654
13824,0.733057428551429
13825,0.7328971598142395
13826,0.7327367078527636
13827,0.7325760727071146
13828,0.7324152544174514
13829,0.732254253023978
13830,0.7320930685669452
13831,0.7319317010866493
13832,0.7317701506234316
13833,0.7316084172176803
13834,0.7314465009098282
13835,0.7312844017403547
13836,0.7311221197497847
13837,0.7309596549786884
13838,0.7307970074676821
13839,0.7306341772574277
13840,0.7304711643886328
13841,0.7303079689020506
13842,0.7301445908384798
13843,0.729981030238765
13844,0.7298172871437968
13845,0.7296533615945101
13846,0.7294892536318869
13847,0.7293249632969543
13848,0.7291604906307844
13849,0.7289958356744954
13850,0.7288309984692518
13851,0.7286659790562618
13852,0.728500777476781
13853,0.7283353937721098
13854,0.7281698279835935
13855,0.7280040801526244
13856,0.7278381503206386
13857,0.7276720385291193
13858,0.7275057448195938
13859,0.7273392692336359
13860,0.7271726118128647
13861,0.7270057725989442
13862,0.7268387516335839
13863,0.72667154895854
13864,0.7265041646156123
13865,0.7263365986466471
13866,0.7261688510935363
13867,0.7260009219982162
13868,0.7258328114026693
13869,0.7256645193489237
13870,0.7254960458790516
13871,0.7253273910351717
13872,0.7251585548594482
13873,0.7249895373940897
13874,0.72482033868135
13875,0.7246509587635298
13876,0.7244813976829738
13877,0.7243116554820715
13878,0.7241417322032597
13879,0.7239716278890185
13880,0.7238013425818738
13881,0.723630876324397
13882,0.7234602291592054
13883,0.7232894011289598
13884,0.7231183922763678
13885,0.7229472026441816
13886,0.7227758322751985
13887,0.7226042812122605
13888,0.7224325494982564
13889,0.7222606371761188
13890,0.722088544288825
13891,0.7219162708793994
13892,0.7217438169909097
13893,0.721571182666469
13894,0.721398367949237
13895,0.7212253728824165
13896,0.7210521975092561
13897,0.7208788418730505
13898,0.7207053060171383
13899,0.7205315899849026
13900,0.7203576938197738
13901,0.7201836175652252
13902,0.720009361264776
13903,0.7198349249619894
13904,0.719660308700476
13905,0.719485512523889
13906,0.7193105364759272
13907,0.7191353806003355
13908,0.7189600449409023
13909,0.718784529541461
13910,0.7186088344458916
13911,0.7184329596981174
13912,0.7182569053421062
13913,0.718080671421873
13914,0.7179042579814757
13915,0.7177276650650171
13916,0.7175508927166464
13917,0.7173739409805563
13918,0.7171968099009842
13919,0.7170194995222134
13920,0.7168420098885718
13921,0.716664341044431
13922,0.7164864930342086
13923,0.7163084659023671
13924,0.7161302596934124
13925,0.7159518744518965
13926,0.715773310222416
13927,0.7155945670496116
13928,0.7154156449781685
13929,0.7152365440528184
13930,0.715057264318336
13931,0.7148778058195407
13932,0.7146981686012982
13933,0.7145183527085172
13934,0.7143383581861513
13935,0.7141581850791997
13936,0.7139778334327057
13937,0.7137973032917567
13938,0.7136165947014856
13939,0.7134357077070699
13940,0.7132546423537305
13941,0.7130733986867342
13942,0.7128919767513924
13943,0.7127103765930595
13944,0.7125285982571363
13945,0.7123466417890675
13946,0.7121645072343415
13947,0.7119821946384924
13948,0.7117997040470987
13949,0.7116170355057824
13950,0.711434189060211
13951,0.7112511647560958
13952,0.7110679626391935
13953,0.7108845827553038
13954,0.7107010251502719
13955,0.7105172898699879
13956,0.7103333769603847
13957,0.7101492864674409
13958,0.7099650184371795
13959,0.7097805729156668
13960,0.7095959499490145
13961,0.7094111495833788
13962,0.709226171864959
13963,0.7090410168399998
13964,0.7088556845547904
13965,0.7086701750556632
13966,0.7084844883889962
13967,0.7082986246012105
13968,0.7081125837387723
13969,0.7079263658481919
13970,0.7077399709760236
13971,0.7075533991688662
13972,0.7073666504733629
13973,0.7071797249362003
13974,0.7069926226041104
13975,0.7068053435238684
13976,0.7066178877422938
13977,0.7064302553062515
13978,0.7062424462626485
13979,0.7060544606584378
13980,0.7058662985406158
13981,0.7056779599562223
13982,0.705489444952343
13983,0.7053007535761057
13984,0.7051118858746835
13985,0.7049228418952941
13986,0.7047336216851972
13987,0.7045442252916987
13988,0.7043546527621478
13989,0.704164904143937
13990,0.7039749794845037
13991,0.7037848788313297
13992,0.703594602231939
13993,0.7034041497339016
13994,0.7032135213848306
13995,0.7030227172323826
13996,0.702831737324259
13997,0.7026405817082049
13998,0.702449250432009
13999,0.7022577435435038
14000,0.7020660610905662
14001,0.7018742031211176
14002,0.7016821696831212
14003,0.7014899608245861
14004,0.7012975765935648
14005,0.7011050170381525
14006,0.7009122822064897
14007,0.7007193721467602
14008,0.700526286907191
14009,0.7003330265360537
14010,0.7001395910816636
14011,0.6999459805923793
14012,0.6997521951166029
14013,0.6995582347027819
14014,0.699364099399406
14015,0.699169789255008
14016,0.698975304318167
14017,0.6987806446375037
14018,0.698585810261682
14019,0.6983908012394119
14020,0.6981956176194453
14021,0.6980002594505775
14022,0.6978047267816483
14023,0.6976090196615415
14024,0.697413138139183
14025,0.6972170822635435
14026,0.6970208520836374
14027,0.6968244476485219
14028,0.6966278690072973
14029,0.6964311162091099
14030,0.696234189303147
14031,0.6960370883386395
14032,0.6958398133648642
14033,0.6956423644311392
14034,0.6954447415868261
14035,0.6952469448813318
14036,0.6950489743641048
14037,0.6948508300846372
14038,0.6946525120924664
14039,0.694454020437171
14040,0.6942553551683733
14041,0.6940565163357414
14042,0.6938575039889837
14043,0.6936583181778534
14044,0.6934589589521469
14045,0.6932594263617049
14046,0.6930597204564097
14047,0.6928598412861873
14048,0.6926597889010088
14049,0.6924595633508867
14050,0.6922591646858766
14051,0.6920585929560795
14052,0.6918578482116379
14053,0.691656930502737
14054,0.6914558398796078
14055,0.6912545763925222
14056,0.6910531400917952
14057,0.6908515310277875
14058,0.6906497492509008
14059,0.6904477948115798
14060,0.6902456677603137
14061,0.6900433681476347
14062,0.6898408960241167
14063,0.6896382514403782
14064,0.6894354344470809
14065,0.689232445094928
14066,0.6890292834346676
14067,0.6888259495170901
14068,0.6886224433930288
14069,0.6884187651133594
14070,0.6882149147290032
14071,0.6880108922909217
14072,0.68780669785012
14073,0.6876023314576482
14074,0.6873977931645969
14075,0.6871930830221006
14076,0.6869882010813371
14077,0.6867831473935271
14078,0.6865779220099335
14079,0.686372524981863
14080,0.686166956360665
14081,0.6859612161977312
14082,0.6857553045444968
14083,0.6855492214524403
14084,0.6853429669730815
14085,0.6851365411579845
14086,0.6849299440587561
14087,0.6847231757270449
14088,0.6845162362145433
14089,0.6843091255729865
14090,0.6841018438541514
14091,0.6838943911098593
14092,0.6836867673919725
14093,0.6834789727523978
14094,0.6832710072430831
14095,0.6830628709160201
14096,0.6828545638232433
14097,0.6826460860168286
14098,0.682437437548896
14099,0.6822286184716078
14100,0.682019628837168
14101,0.6818104686978248
14102,0.6816011381058682
14103,0.6813916371136303
14104,0.6811819657734864
14105,0.680972124137855
14106,0.6807621122591959
14107,0.6805519301900124
14108,0.6803415779828496
14109,0.6801310556902957
14110,0.6799203633649819
14111,0.6797095010595803
14112,0.6794984688268069
14113,0.6792872667194203
14114,0.67907589479022
14115,0.67886435309205
14116,0.6786526416777947
14117,0.6784407606003826
14118,0.6782287099127842
14119,0.6780164896680114
14120,0.6778040999191197
14121,0.6775915407192069
14122,0.677378812121412
14123,0.677165914178918
14124,0.6769528469449485
14125,0.6767396104727708
14126,0.6765262048156944
14127,0.6763126300270698
14128,0.6760988861602911
14129,0.6758849732687948
14130,0.6756708914060583
14131,0.6754566406256025
14132,0.6752422209809903
14133,0.675027632525826
14134,0.6748128753137571
14135,0.6745979493984731
14136,0.6743828548337053
14137,0.6741675916732265
14138,0.673952159970854
14139,0.673736559780445
14140,0.6735207911558991
14141,0.6733048541511589
14142,0.6730887488202091
14143,0.672872475217075
14144,0.6726560333958258
14145,0.672439423410572
14146,0.6722226453154654
14147,0.6720056991647009
14148,0.6717885850125154
14149,0.6715713029131868
14150,0.671353852921036
14151,0.6711362350904257
14152,0.6709184494757602
14153,0.670700496131485
14154,0.6704823751120899
14155,0.6702640864721044
14156,0.6700456302661002
14157,0.6698270065486925
14158,0.6696082153745366
14159,0.6693892567983297
14160,0.6691701308748127
14161,0.6689508376587664
14162,0.6687313772050134
14163,0.6685117495684203
14164,0.6682919548038933
14165,0.6680719929663805
14166,0.667851864110873
14167,0.6676315682924034
14168,0.6674111055660451
14169,0.6671904759869131
14170,0.6669696796101662
14171,0.666748716491003
14172,0.6665275866846632
14173,0.666306290246431
14174,0.6660848272316297
14175,0.6658631976956242
