id,GLOBAL_SCORE
EK202310138997,124
EK202310231114,124
EK202310147763,124
EK202310119709,124
EK202310121129,124
EK202310137901,124
EK202310144077,124
EK202310110337,124
EK202310184408,124
EK202310215841,124
EK202310157214,124
EK202310193140,124
EK202310216105,124
EK202310246420,124
EK202310118424,124
EK202310144290,124
EK202310236171,124
EK202310161913,124
EK202310116195,124
EK202310140252,124
EK202310238025,124
EK202310146861,124
EK202310125756,124
EK202310211082,124
EK202310202590,124
EK202310212292,124
EK202310151188,124
EK202310186431,124
EK202310197054,124
EK202310229535,124
EK202310237693,124
EK202310127899,124
EK202310125513,124
EK202310143417,124
EK202310114922,124
EK202310185011,124
EK202310157380,124
EK202310242841,124
EK202310128764,124
EK202310160302,124
EK202310132265,124
EK202310142152,124
EK202310184138,124
EK202310218922,124
EK202310105732,124
EK202310202421,124
EK202310204745,124
EK202310231651,124
EK202310206373,124
EK202310231327,124
EK202310129440,124
EK202310229405,124
EK202310233561,124
EK202310141433,124
EK202310164651,124
EK202310201935,124
EK202310184574,124
EK202310223915,124
EK202310200908,124
EK202310128941,124
EK202310186952,124
EK202310193974,124
EK202310169879,124
EK202310172093,124
EK202310184529,124
EK202310230089,124
EK202310181118,132
EK202310204225,124
EK202310112100,124
EK202310222373,124
EK202310182126,124
EK202310169072,124
EK202310203100,124
EK202310228065,124
EK202310003374,124
EK202310231993,124
EK202310166999,124
EK202310113561,124
EK202310150384,124
EK202310204151,124
EK202310243179,124
EK202310229664,132
EK202310214850,124
EK202310203348,124
EK202310146725,124
EK202310134763,124
EK202310145729,124
EK202310246535,124
EK202310141577,124
EK202310216160,124
EK202310116782,124
EK202310211327,124
EK202310204090,124
EK202310175898,124
EK202310226259,124
EK202310151274,124
EK202310154215,124
EK202310174277,124
EK202320006496,124
EK202310141969,124
EK202320005622,124
EK202310157093,124
EK202310139909,124
EK202310209908,124
EK202310218730,124
EK202310229718,124
EK202310111615,124
EK202310138168,124
EK202310162118,124
EK202310164185,124
EK202310123341,124
EK202310154152,124
EK202310169662,124
EK202310195289,124
EK202310247758,132
EK202310223580,124
EK202310104690,124
EK202310234439,124
EK202310225052,124
EK202310139674,124
EK202310186662,124
EK202310198339,124
EK202310219978,124
EK202310205279,124
EK202310241147,124
EK202310225981,124
EK202310168112,124
EK202310226106,124
EK202310116095,124
EK202310114593,132
EK202310175636,124
EK202310117905,132
EK202310200614,124
EK202310137390,124
EK202310196458,124
EK202310212839,124
EK202310149449,124
EK202310172721,124
EK202310133382,124
EK202310171991,124
EK202310178147,132
EK202310210822,124
EK202310169958,124
EK202310216612,124
EK202310190351,124
EK202310128333,124
EK202310156052,124
EK202310207300,124
EK202310148098,124
EK202310236834,124
EK202310206502,124
EK202310232490,124
EK202310115920,124
EK202310155557,124
EK202310118792,124
EK202310213449,147
EK202310157956,124
EK202310202461,132
EK202310210080,124
EK202310123713,124
EK202310138636,124
EK202310197194,124
EK202310136131,124
EK202310194280,124
EK202310144073,124
EK202310196767,124
EK202310152659,124
EK202310119318,124
EK202310175079,124
EK202310246973,124
EK202310177069,124
EK202310228915,124
EK202310237967,124
EK202310004766,124
EK202310197580,124
EK202310163370,124
EK202310126258,124
EK202320006245,128
EK202310214455,124
EK202310225077,124
EK202310121345,124
EK202310118753,124
EK202310209148,124
EK202310235651,124
EK202310195584,124
EK202310131541,124
EK202310167958,124
EK202310232848,124
EK202310112373,124
EK202310247588,124
EK202310124781,124
EK202310187345,132
EK202310117200,124
EK202310103838,132
EK202310123310,124
EK202310193567,135
EK202310176987,128
EK202310217483,124
EK202310219653,124
EK202310189258,124
EK202310213235,124
EK202310148485,124
EK202310243846,124
EK202310157685,124
EK202310228217,124
EK202310167414,124
EK202310116553,124
EK202310154306,124
EK202310218246,132
EK202310214924,135
EK202310124301,124
EK202310132969,124
EK202310116665,124
EK202310126109,124
EK202310246626,124
EK202310165655,124
EK202310222900,124
EK202310183920,124
EK202310188655,124
EK202310140837,124
EK202310110105,124
EK202310166926,124
EK202310222571,124
EK202310130862,124
EK202310159918,124
EK202310191732,124
EK202310154430,124
EK202310209379,124
EK202310242826,124
EK202310127621,124
EK202310144269,124
EK202310168554,157
EK202310225096,124
EK202310004191,124
EK202310198832,124
EK202310166122,124
EK202310197812,124
EK202310173577,124
EK202310107780,124
EK202310200080,124
EK202310244832,124
EK202310153701,132
EK202310248897,124
EK202310238758,124
EK202310180956,124
EK202310133597,124
EK202310165926,124
EK202310113563,124
EK202310219177,124
EK202310215546,124
EK202310239803,124
EK202310170081,124
EK202310206625,124
EK202310104069,124
EK202310186393,124
EK202310173267,124
EK202310110426,124
EK202310164765,124
EK202310158220,124
EK202310168816,124
EK202310204071,124
EK202310157259,124
EK202310156843,124
EK202310223529,124
EK202310149961,124
EK202310108241,124
EK202310168245,124
EK202310191021,124
EK202310165776,124
EK202310172874,124
EK202310163779,124
EK202310188731,124
EK202310105850,124
EK202310129025,132
EK202310122251,124
EK202310233739,124
EK202310145467,124
EK202310125541,124
EK202310128736,124
EK202310157339,124
EK202310204674,124
EK202310199931,124
EK202310159776,124
EK202310233618,124
EK202310209554,124
EK202310147590,124
EK202310233558,124
EK202310141475,133
EK202310192184,124
EK202310121465,124
EK202310144674,124
EK202310225145,124
EK202310211862,124
EK202310218476,124
EK202310227106,124
EK202310184475,124
EK202310132027,124
EK202310134826,124
EK202310182784,124
EK202310236142,124
EK202310215997,124
EK202310218885,124
EK202310189497,124
EK202310242392,124
EK202310139831,124
EK202310159899,124
EK202320007536,124
EK202310205864,124
EK202310205412,124
EK202310178623,124
EK202310144137,124
EK202310156851,124
EK202310200692,124
EK202310221442,124
EK202310225402,124
EK202310128314,124
EK202310135585,124
EK202310230304,124
EK202310106564,124
EK202310195276,124
EK202310168561,124
EK202310238035,124
EK202310210412,124
EK202310193015,124
EK202310160429,124
EK202310203227,124
EK202310144260,124
EK202310231994,124
EK202310169556,124
EK202310112231,124
EK202310179305,132
EK202310111693,124
EK202310163778,124
EK202310197562,124
EK202310147780,124
EK202310165497,124
EK202310191527,124
EK202310106149,124
EK202310179787,124
EK202310247018,124
EK202310177578,124
EK202310138872,124
EK202310204378,124
EK202310146296,124
EK202310110160,124
EK202310179095,124
EK202310220481,124
EK202310227227,124
EK202310234336,124
EK202310145809,124
EK202310209306,124
EK202310225649,124
EK202310226704,124
EK202310157072,124
EK202310121530,124
EK202310165600,132
EK202310197233,132
EK202310184332,124
EK202310143743,124
EK202310154640,124
EK202310158286,124
EK202310123880,124
EK202310182423,124
EK202310124053,124
EK202310206144,124
EK202310140890,124
EK202310127015,124
EK202310134941,124
EK202310119304,124
EK202310212796,124
EK202310108377,124
EK202310174180,124
EK202310239157,124
EK202310216632,124
EK202310172285,124
EK202310150279,124
EK202310186491,124
EK202310197932,124
EK202310120172,124
EK202310216664,124
EK202320006884,124
EK202310178918,124
EK202310144935,124
EK202310141510,124
EK202310216762,124
EK202310106406,124
EK202310111996,124
EK202310208681,124
EK202310226247,124
EK202310113253,124
EK202310122999,124
EK202310155079,124
EK202310160222,124
EK202310210742,124
EK202310156801,124
EK202310159360,124
EK202310180024,124
EK202310213928,124
EK202310152334,124
EK202310245937,124
EK202310164808,124
EK202310146870,124
EK202310163950,124
EK202310195716,124
EK202310150305,124
EK202310229713,124
EK202310188916,124
EK202310121395,124
EK202310160376,124
EK202310244651,124
EK202310150169,124
EK202310110958,124
EK202310143966,124
EK202310221741,124
EK202310187012,124
EK202310193822,124
EK202310172094,124
EK202310178633,124
EK202310117674,124
EK202310133805,124
EK202310180948,124
EK202310203849,124
EK202310149491,124
EK202310216830,124
EK202310229432,124
EK202310109652,124
EK202310181925,124
EK202310196245,124
EK202310248098,124
EK202310183221,124
EK202310196195,124
EK202310197137,124
EK202310110247,124
EK202310144126,124
EK202310156911,124
EK202310224215,124
EK202310236337,124
EK202310188431,124
EK202310137114,124
EK202310115030,124
EK202310117460,124
EK202310162361,124
EK202310130281,124
EK202310148428,124
EK202310163311,124
EK202310145526,124
EK202310235374,124
EK202310156223,124
EK202310151269,124
EK202310150741,124
EK202310225372,147
EK202310133344,124
EK202310127071,124
EK202310152237,124
EK202310244229,124
EK202310167190,124
EK202310154488,124
EK202310211108,124
EK202310114416,147
EK202310222978,124
EK202310187337,124
EK202310195712,124
EK202310176238,124
EK202310204719,124
EK202310184298,124
EK202310215525,124
EK202310154861,124
EK202310200739,124
EK202310242424,124
EK202310247300,124
EK202310116475,124
EK202310225458,124
EK202310126918,124
EK202310185579,124
EK202310241455,124
EK202310209465,124
EK202310142842,124
EK202310185122,124
EK202310223530,124
EK202310188514,124
EK202310171731,124
EK202310130376,124
EK202310222189,124
EK202310106430,132
EK202310127369,124
EK202310236443,124
EK202310182405,124
EK202310210187,124
EK202310116888,124
EK202310173132,124
EK202310108743,124
EK202310125006,124
EK202310213574,124
EK202310165356,132
EK202310149418,124
EK202310198882,124
EK202310231320,124
EK202310205653,124
EK202310198599,124
EK202310199963,124
EK202310173699,124
EK202310245726,124
EK202320006040,124
EK202310154743,124
EK202310188160,124
EK202310214367,124
EK202310103702,124
EK202310127965,132
EK202310203245,124
EK202310139888,124
EK202310108972,124
EK202310004612,124
EK202310143552,124
EK202310120024,124
EK202310221518,124
EK202310180966,132
EK202310193489,124
EK202310117005,124
EK202310213271,124
EK202310120394,124
EK202310183259,124
EK202310125697,124
EK202310110553,124
EK202310150138,124
EK202310169349,132
EK202310224959,124
EK202310003872,124
EK202310189922,124
EK202310196746,124
EK202310189397,124
EK202310154076,124
EK202310003409,124
EK202310132461,124
EK202310114430,124
EK202310207939,124
EK202310219274,124
EK202310226342,132
EK202310127397,124
EK202310237125,124
EK202310214068,132
EK202310184942,124
EK202310113334,124
EK202310121808,124
EK202310134472,124
EK202310213189,124
EK202310200986,124
EK202310183319,132
EK202310138451,124
EK202310134480,124
EK202310248001,124
EK202310215511,124
EK202310148692,124
EK202310003356,124
EK202310186363,124
EK202310117649,124
EK202310107222,124
EK202310140103,124
EK202310162055,135
EK202310160543,124
EK202310104526,124
EK202310111072,124
EK202310144115,124
EK202310227753,124
EK202310168401,124
EK202310225278,124
EK202310121727,124
EK202310209068,124
EK202310117324,124
EK202310119649,132
EK202310154151,124
EK202310235668,124
EK202310197052,124
EK202310133218,124
EK202310228623,124
EK202310236771,124
EK202320007756,124
EK202310123680,124
EK202310153796,124
EK202310184256,124
EK202310189360,124
EK202310169170,124
EK202310238568,124
EK202310147463,124
EK202310246348,124
EK202310146645,124
EK202310112043,124
EK202310126693,124
EK202310105633,124
EK202310108187,124
EK202310142659,132
EK202310154109,124
EK202310187961,124
EK202310138151,124
EK202310145768,124
EK202310204437,124
EK202310234444,124
EK202310146920,124
EK202310191972,124
EK202310135664,124
EK202310136647,124
EK202310149136,124
EK202310004755,124
EK202310003806,124
EK202320005862,124
EK202310238222,124
EK202310165638,124
EK202310195278,124
EK202310191050,124
EK202310165081,124
EK202310141108,124
EK202310225501,124
EK202310190006,124
EK202310232901,124
EK202310183145,124
EK202310133834,124
EK202310111865,124
EK202310233162,124
EK202310144096,124
EK202310241460,124
EK202310148061,124
EK202310123096,124
EK202310168745,124
EK202310232533,124
EK202310238139,124
EK202310107671,124
EK202310003635,124
EK202310160939,124
EK202310165138,124
EK202310177363,124
EK202310140380,124
EK202310127640,124
EK202310145483,124
EK202310144142,124
EK202310182466,124
EK202310134774,124
EK202310239504,124
EK202310179694,124
EK202310105818,124
EK202310206801,124
EK202310133427,132
EK202310172349,124
EK202310144166,124
EK202310118960,124
EK202310199115,124
EK202310213777,124
EK202310232118,124
EK202310204757,124
EK202310241858,128
EK202310204589,124
EK202310224131,124
EK202310160384,124
EK202310158733,124
EK202310139320,124
EK202310186373,124
EK202310207408,124
EK202310202032,124
EK202310191726,124
EK202310237659,124
EK202310202929,124
EK202310138221,124
EK202310213944,124
EK202310217592,124
EK202310156873,124
EK202310154026,128
EK202310227896,124
EK202310165724,124
EK202310160534,124
EK202310238733,124
EK202310187242,124
EK202310160829,124
EK202310160276,124
EK202310137939,124
EK202310200291,124
EK202310238138,124
EK202310217144,124
EK202310196491,124
EK202320006298,124
EK202310228178,124
EK202310138802,124
EK202310240713,124
EK202310175243,124
EK202310207967,124
EK202310107352,124
EK202310211309,124
EK202310131783,128
EK202310166826,124
EK202310112512,124
EK202310153955,124
EK202310223762,124
EK202310220803,124
EK202310191806,124
EK202310139794,124
EK202310004495,124
EK202310165321,124
EK202310152644,124
EK202310107844,124
EK202310224636,124
EK202310182912,124
EK202310227725,124
EK202310129401,124
EK202310132710,124
EK202310167591,124
EK202310209362,124
EK202310191553,124
EK202310191129,124
EK202310229273,124
EK202310177141,124
EK202310210987,124
EK202310246808,124
EK202310186424,124
EK202310243671,124
EK202310157978,124
EK202310141176,124
EK202310166632,124
EK202310188518,124
EK202310176726,128
EK202310232858,124
EK202310203103,124
EK202310172581,147
EK202310129669,124
EK202310149026,132
EK202310151271,124
EK202310164311,124
EK202310193156,124
EK202310183315,124
EK202310129742,124
EK202310244163,124
EK202310162820,124
EK202310158627,124
EK202310195793,124
EK202310243898,132
EK202310211036,124
EK202310231066,124
EK202310188792,124
EK202310181166,124
EK202310240476,124
EK202310197771,124
EK202310141037,128
EK202310204780,124
EK202310191058,124
EK202310173228,124
EK202310197491,124
EK202310156720,124
EK202310244219,124
EK202310119128,132
EK202310241327,124
EK202310152238,124
EK202310179839,124
EK202310238196,124
EK202310153091,124
EK202320006753,124
EK202310123570,124
EK202310163341,124
EK202310162440,124
EK202310151053,124
EK202310188188,124
EK202310127289,124
EK202310248374,124
EK202310167393,124
EK202310192930,124
EK202310113187,135
EK202310174516,124
EK202310187588,124
EK202320007750,124
EK202310189741,132
EK202310174859,124
EK202310195086,124
EK202310183873,124
EK202310171631,124
EK202310123283,124
EK202320006306,124
EK202310139834,124
EK202310239785,124
EK202310153276,124
EK202310180328,124
EK202310207645,124
EK202310130192,124
EK202310154977,124
EK202310139793,124
EK202310243107,124
EK202310209482,124
EK202310241115,124
EK202310214880,124
EK202310240253,124
EK202310226088,124
EK202320006633,124
EK202310245104,124
EK202310112870,124
EK202310161734,124
EK202310225927,124
EK202310145336,124
EK202310137212,124
EK202310190306,124
EK202310172851,124
EK202310231101,124
EK202310212990,124
EK202310122658,124
EK202310176278,124
EK202310200882,132
EK202310152325,124
EK202310151272,124
EK202310194215,124
EK202310185678,124
EK202310243281,124
EK202310120514,124
EK202310126433,124
EK202310122944,124
EK202310236394,124
EK202310218087,124
EK202310151593,128
EK202310110201,124
EK202310131708,124
EK202310111333,124
EK202310183969,124
EK202310161113,124
EK202310184302,124
EK202310152148,124
EK202310236146,124
EK202310229823,124
EK202310133950,124
EK202310176959,124
EK202310003859,124
EK202310185070,124
EK202310004826,124
EK202310192593,124
EK202310212457,124
EK202310133750,124
EK202320007484,124
EK202310190675,124
EK202310129882,124
EK202310216142,124
EK202310197446,147
EK202310243332,124
EK202310139113,124
EK202320007314,124
EK202310192244,124
EK202310209792,124
EK202310218921,124
EK202310128700,124
EK202310219548,124
EK202310230864,124
EK202310141941,124
EK202310206423,128
EK202310188250,124
EK202310180278,124
EK202310123620,124
EK202310180928,124
EK202310148298,124
EK202310124265,124
EK202310125883,124
EK202310128123,124
EK202310234185,124
EK202310141809,124
EK202310125724,124
EK202320006085,124
EK202310232099,124
EK202310193331,124
EK202310205400,124
EK202310160975,124
EK202310203863,124
EK202310126413,124
EK202310118450,124
EK202310133563,124
EK202310239448,124
EK202310114694,124
EK202310158288,124
EK202310122422,124
EK202310235320,124
EK202310201960,124
EK202310194645,124
EK202310214962,124
EK202310247868,124
EK202310126826,124
EK202310120690,124
EK202320006557,124
EK202310224482,124
EK202310188666,124
EK202310167967,124
EK202310240200,124
EK202310183867,124
EK202310195682,124
EK202310108034,124
EK202310143324,124
EK202310139977,124
EK202310134578,124
EK202310003485,124
EK202310127332,124
EK202310195959,124
EK202310173389,124
EK202310120326,124
EK202310228101,124
EK202310194577,124
EK202310230845,132
EK202310144430,124
EK202310155784,124
EK202310160254,124
EK202310118458,124
EK202310134107,124
EK202310247672,124
EK202310233715,124
EK202310192802,124
EK202310226073,124
EK202310112128,124
EK202310214142,124
EK202310205070,124
EK202310191656,124
EK202310108700,124
EK202310121333,124
EK202310153942,124
EK202310228151,132
EK202310185062,124
EK202310133213,124
EK202310242233,124
EK202310143796,124
EK202310202444,124
EK202310166800,124
EK202310191020,124
EK202310122069,124
EK202310221793,124
EK202310235848,124
EK202310205016,124
EK202310119021,124
EK202310222995,124
EK202310114479,124
EK202310182453,124
EK202310143133,124
EK202310175194,124
EK202310144671,124
EK202310245023,124
EK202310144979,124
EK202310235216,124
EK202310247586,124
EK202310105223,124
EK202310163741,124
EK202310141732,124
EK202310142505,124
EK202310131799,124
EK202310209090,124
EK202310159139,124
EK202310214093,124
EK202310199515,124
EK202310228095,124
EK202310173578,124
EK202310170010,124
EK202310164861,124
EK202310167580,124
EK202310225936,124
EK202310147008,124
EK202310187537,132
EK202310170479,132
EK202310238268,124
EK202310231268,124
EK202310167280,124
EK202310203266,124
EK202310179810,124
EK202310107445,124
EK202310107969,124
EK202310127481,124
EK202310180706,124
EK202310125230,124
EK202310127751,124
EK202310172588,124
EK202310202984,132
EK202310104212,124
EK202310106923,124
EK202310147971,132
EK202310243146,124
EK202310171023,124
EK202310109775,124
EK202310205700,124
EK202310143997,124
EK202310132126,124
EK202310127316,124
EK202310107147,124
EK202310151185,128
EK202310228200,124
EK202310117856,124
EK202320005717,124
EK202310129616,124
EK202310232791,124
EK202310243834,124
EK202310246208,124
EK202310160233,124
EK202310149219,124
EK202310108589,124
EK202310204725,124
EK202310243502,124
EK202310114320,124
EK202310202291,124
EK202310237771,124
EK202310216760,124
EK202310244222,124
EK202310113733,183
EK202310138119,124
EK202310219085,124
EK202310153944,124
EK202310161644,124
EK202310204382,124
EK202310229663,124
EK202310156198,124
EK202310148211,124
EK202310152274,124
EK202310197042,124
EK202310163556,124
EK202310197960,124
EK202310232731,124
EK202310147947,124
EK202310144176,124
EK202310237272,132
EK202310195596,124
EK202310231682,124
EK202310114178,124
EK202310165798,124
EK202310177163,124
EK202310161995,132
EK202310130803,124
EK202310225601,124
EK202310139718,124
EK202310146622,124
EK202310113181,124
EK202310179401,124
EK202310202908,124
EK202310171925,124
EK202310136543,124
EK202310119266,124
EK202310144770,124
EK202310217594,153
EK202310224918,124
EK202310116728,132
EK202310136368,124
EK202310242872,124
EK202310226098,124
EK202310243029,124
EK202310234838,124
EK202310103797,124
EK202310159666,124
EK202310234494,124
EK202310134806,124
EK202310191437,124
EK202310125110,124
EK202310217366,124
EK202310191101,124
EK202310179382,124
EK202310137469,124
EK202310137658,124
EK202310134629,124
EK202310104525,124
EK202310151444,124
EK202310237636,132
EK202310143439,124
EK202310149845,124
EK202310128851,124
EK202310237330,124
EK202310117295,124
EK202310243270,124
EK202310187106,124
EK202310137652,124
EK202310217947,124
EK202310215368,124
EK202310113202,124
EK202310122109,124
EK202310121040,124
EK202310226711,124
EK202310132709,124
EK202310169984,124
EK202310198212,124
EK202310158003,124
EK202310214974,124
EK202310134360,124
EK202310178688,132
EK202310171682,128
EK202310103768,124
EK202310209555,124
EK202310151086,132
EK202310201836,124
EK202310174895,124
EK202310138537,124
EK202310111581,124
EK202310219638,124
EK202310154214,128
EK202310200463,124
EK202310172356,124
EK202310164996,124
EK202310140375,124
EK202310216009,124
EK202310113207,124
EK202310132100,147
EK202310126863,124
EK202310146868,124
EK202310108177,124
EK202310166280,124
EK202310182008,128
EK202310162197,124
EK202310147752,124
EK202310003947,124
EK202310176472,124
EK202310234387,132
EK202310170022,124
EK202310171056,124
EK202310180973,124
EK202310166464,124
EK202310123184,124
EK202310192128,124
EK202310207232,124
EK202310133397,124
EK202310113037,124
EK202320007617,124
EK202310128691,124
EK202310234443,132
EK202310163599,124
EK202310124529,124
EK202310195861,124
EK202310004652,132
EK202310128598,124
EK202310219754,124
EK202310153907,124
EK202310210564,124
EK202310119285,124
EK202310236273,124
EK202310205597,124
EK202310232930,124
EK202310191886,124
EK202310236382,124
EK202310174764,124
EK202310105490,124
EK202310177012,124
EK202310128378,124
EK202310165398,124
EK202310142395,124
EK202310220861,124
EK202310209523,124
EK202310122997,124
EK202310205282,124
EK202310131435,124
EK202310203906,124
EK202310236413,124
EK202310156951,124
EK202310106622,124
EK202310189975,124
EK202310225784,124
EK202310219294,124
EK202310105442,124
EK202310132208,124
EK202310105616,124
EK202310174736,124
EK202310196913,124
EK202310137961,124
EK202310176163,124
EK202310110032,124
EK202310157504,132
EK202310233635,124
EK202310248436,124
EK202310202168,124
EK202310155766,124
EK202310139190,124
EK202310178893,124
EK202310194060,124
EK202310118567,124
EK202310127903,124
EK202310236053,124
EK202310156969,124
EK202310113094,124
EK202310117682,124
EK202310175150,124
EK202310190181,124
EK202310144477,124
EK202310167953,124
EK202310123207,124
EK202310211120,124
EK202310158476,124
EK202310245986,124
EK202310141979,124
EK202310210627,124
EK202310131358,124
EK202310108863,124
EK202310106507,124
EK202310219636,124
EK202310206075,124
EK202310164374,124
EK202310247640,124
EK202310128033,124
EK202310202213,124
EK202320007199,124
EK202310148351,124
EK202310167191,124
EK202310191728,124
EK202310200275,124
EK202310240207,124
EK202310169132,124
EK202310144609,124
EK202310198534,124
EK202310117322,124
EK202310111311,124
EK202310132198,124
EK202310123213,124
EK202310175579,124
EK202310179611,124
EK202310162505,124
EK202310192578,124
EK202310106746,124
EK202310131965,124
EK202310193615,124
EK202310196394,124
EK202310219201,124
EK202310223123,124
EK202310193426,124
EK202310118739,124
EK202310106117,124
EK202310104981,124
EK202310210450,124
EK202310174407,124
EK202310104567,124
EK202310127432,124
EK202320005737,124
EK202310191941,124
EK202310153855,124
EK202310207694,124
EK202310227244,124
EK202310153520,132
EK202310160923,124
EK202310105321,124
EK202310134289,124
EK202310221860,124
EK202310127051,124
EK202310004011,124
EK202310106438,124
EK202310223885,124
EK202310147175,124
EK202310172305,124
EK202310233355,124
EK202310175639,124
EK202310119187,132
EK202310208266,124
EK202310218780,124
EK202310208314,124
EK202310231800,124
EK202310128055,124
EK202310239898,124
EK202310216957,124
EK202310209441,124
EK202310123208,124
EK202310209923,124
EK202310133751,124
EK202310245312,124
EK202310115764,124
EK202310207764,124
EK202310240599,124
EK202310147315,124
EK202310131500,124
EK202310176669,124
EK202310123945,124
EK202310209731,124
EK202310144605,124
EK202310122549,124
EK202310145497,124
EK202310140293,124
EK202310139650,124
EK202310157829,124
EK202310106995,124
EK202310124413,128
EK202310214088,124
EK202310164191,124
EK202310226197,124
EK202310004226,124
EK202310108441,124
EK202310135386,124
EK202310129306,124
EK202310235944,124
EK202310247944,124
EK202310165677,124
EK202310199534,124
EK202310126380,124
EK202310154011,128
EK202310132506,124
