id,GLOBAL_SCORE
EK202310248324,156.75588172628773
EK202310120496,137.39928159304378
EK202310233548,137.34591122614432
EK202310219178,141.5064632929478
EK202310114723,135.07143925201038
EK202310185832,157.00408862672114
EK202310106587,151.23621280654675
EK202310239252,132.88240301794121
EK202310208710,150.14812956574733
EK202310244056,127.9159814647968
EK202310223702,123.02896278414322
EK202310236969,136.63178570856047
EK202310196070,146.92821311228167
EK202310227710,138.36952959735115
EK202310119702,140.6468682672192
EK202310143351,139.2436174876471
EK202310144967,138.0871865697601
EK202310207097,143.5236030870878
EK202310193281,138.40129649472863
EK202310223068,146.40162854669492
EK202310158743,145.17032353476995
EK202310142353,144.18902228240964
EK202310154024,149.40224855766255
EK202310136326,138.07291166411576
EK202320006526,154.67076662224758
EK202310240160,139.49582335153738
EK202310230270,135.7476307554266
EK202310209591,145.68124726827332
EK202310201937,148.17837344563793
EK202310138686,159.76283032447432
EK202310125946,145.8464748706801
EK202310112949,144.65926373436454
EK202310128660,162.32447251367836
EK202310223565,143.15498346582956
EK202310155372,158.63506799628965
EK202310229467,142.23371840523683
EK202310232289,148.6503044453752
EK202310142439,160.1525576302114
EK202310128595,139.86958608282498
EK202310228661,130.2890875366261
EK202310220811,137.5539875552377
EK202310104677,149.91380741575549
EK202310108708,151.02163927467086
EK202310235044,119.78330860902344
EK202310141363,147.23488163758242
EK202310174855,146.6899386181871
EK202310154755,137.28027414085741
EK202310157326,141.947622661461
EK202310228659,138.006375539861
EK202310215026,153.9982811528143
EK202310177129,138.7810306250122
EK202310178830,167.34519769971146
EK202310222959,126.31200597134281
EK202320007347,133.54137114405165
EK202310153807,162.99465511954088
EK202310165563,160.0453933616263
EK202310240070,146.64639553799978
EK202310171642,138.20702367400116
EK202310221419,145.56386691261056
EK202310210258,146.20054382544342
EK202310108225,148.6706687495151
EK202310156515,139.96532993231406
EK202320006021,162.602982940995
EK202310214746,142.6347102017118
EK202310166648,158.27370551120808
EK202310243041,139.5855509213764
EK202310227731,114.98064681172048
EK202310118513,130.09219974319842
EK202310240129,148.769070065727
EK202310140813,146.8768789407873
EK202310181628,142.3712895737188
EK202310126085,132.48653333850015
EK202310246101,138.2114217910442
EK202310113312,127.38677892271544
EK202310217968,135.3667406962932
EK202310213114,134.66705710645317
EK202310219800,154.31944543677125
EK202310184495,151.06671935307116
EK202310119316,127.22820499311096
EK202310180007,136.80778279508039
EK202310199156,136.24792221354994
EK202310177234,152.575110170566
EK202310226743,136.69596407992552
EK202310189141,143.84899964499593
EK202320006005,145.09265769168738
EK202310227823,135.2297901672069
EK202310174022,146.8570421750191
EK202310134374,133.1110547107101
EK202310200180,125.51958048133395
EK202310161433,147.31215716760704
EK202310121700,140.9123905424963
EK202310237451,139.08384908843357
EK202310192827,153.8413080384304
EK202310160428,155.31565379370878
EK202310205223,139.90560632046885
EK202310111659,150.4204049555561
EK202310218773,139.5500572619461
EK202310161247,141.29462141355117
EK202310109618,143.13347929652593
EK202310155619,131.5035819151441
EK202310135096,158.79685424546096
EK202310188704,141.0222395871825
EK202310198311,153.34020845066377
EK202310138345,126.04201978585547
EK202310187653,138.53686757781946
EK202310223676,153.76544112204775
EK202310165688,133.0174258101576
EK202310104779,143.59330766478513
EK202320007241,172.94405655350874
EK202310247012,136.77534608608067
EK202310115649,124.71965120265813
EK202310158687,144.3625829464818
EK202310139898,137.7359617742768
EK202310183012,145.79999303566143
EK202310189323,170.84957798985678
EK202310236084,146.51340287017882
EK202310187745,141.85178511473796
EK202310213754,157.41064678203168
EK202310207691,126.80082902425221
EK202310213360,140.70495923382953
EK202310134511,132.56055059484945
EK202310162421,142.7194488647119
EK202310137854,143.99341717215395
EK202310150901,140.80305542680196
EK202310114810,132.9221301118272
EK202310110564,133.72337047456122
EK202310188498,120.19182120686652
EK202310122137,131.74675532350614
EK202310234827,133.25589846372733
EK202310123845,159.60973783379018
EK202310117679,158.70430985475866
EK202310226733,135.04947815217
EK202310146806,137.84904642954544
EK202310186532,138.81399117479071
EK202310198523,137.98573244412603
EK202310169242,148.24662174793025
EK202310189605,150.96718544649883
EK202310177460,145.59429722965498
EK202310156053,139.094757712569
EK202310138997,135.24409141334803
EK202310231114,124.31748436727456
EK202310147763,134.09204886044907
EK202310119709,140.74972085972524
EK202310121129,141.78384255750595
EK202310137901,142.45554091102758
EK202310144077,157.51880438077478
EK202310110337,127.12207069903249
EK202310184408,140.49679076124139
EK202310215841,118.49673536546769
EK202310157214,157.36960585062272
EK202310193140,133.8938336285538
EK202310216105,139.88621220420293
EK202310246420,137.05390331005742
EK202310118424,128.0118886481564
EK202310144290,137.81704706279604
EK202310236171,141.84094719203136
EK202310161913,144.46339383405154
EK202310116195,139.5965479404525
EK202310140252,131.6849389641543
EK202310238025,148.27489996506594
EK202310146861,127.03831919783727
EK202310125756,130.39213666671728
EK202310211082,136.79884583572024
EK202310202590,139.2049960887757
EK202310212292,140.09076742094422
EK202310151188,143.8414696953707
EK202310186431,159.6623109792536
EK202310197054,143.69665442743968
EK202310229535,133.88250537658584
EK202310237693,132.3617951954651
EK202310127899,137.79063016974462
EK202310125513,127.95771376327512
EK202310143417,146.0914493330851
EK202310114922,138.68638869737845
EK202310185011,149.1909860439076
EK202310157380,143.5281318766797
EK202310242841,143.19457513941677
EK202310128764,134.5415007897116
EK202310160302,137.7271245928155
EK202310132265,131.49781554210415
EK202310142152,142.9682294392248
EK202310184138,151.7795744572257
EK202310218922,147.12878555271078
EK202310105732,132.91609042215737
EK202310202421,141.71426048152665
EK202310204745,136.13338046461917
EK202310231651,137.31474004833532
EK202310206373,150.49045242860967
EK202310231327,136.61868493028018
EK202310129440,142.9076947890902
EK202310229405,151.5268615701194
EK202310233561,135.23552101151728
EK202310141433,158.50593189660748
EK202310164651,151.2721662864158
EK202310201935,153.73949430631757
EK202310184574,126.95066009980167
EK202310223915,152.79473527788946
EK202310200908,165.22697036812806
EK202310128941,150.01167402212866
EK202310186952,152.78884680542478
EK202310193974,153.84476936660434
EK202310169879,160.07617972602236
EK202310172093,125.34711742134387
EK202310184529,121.59611759071535
EK202310230089,139.48033915685022
EK202310181118,151.3089098216345
EK202310204225,151.84408064073108
EK202310112100,144.94584529259413
EK202310222373,154.21400702200629
EK202310182126,152.67938040875626
EK202310169072,138.84129233289724
EK202310203100,151.1899184764066
EK202310228065,154.23113155776852
EK202310003374,120.24750231073662
EK202310231993,135.33017093103172
EK202310166999,138.51211916585
EK202310113561,148.89961592839995
EK202310150384,159.48868166700373
EK202310204151,150.68812733717132
EK202310243179,160.56743051632034
EK202310229664,141.33548546301586
EK202310214850,140.2368954916792
EK202310203348,150.7665496950963
EK202310146725,128.35168586741477
EK202310134763,122.71421009121768
EK202310145729,158.71769405735517
EK202310246535,143.69199296476893
EK202310141577,137.7460757223393
EK202310216160,129.6993596175608
EK202310116782,124.99417219758368
EK202310211327,145.50166072745813
EK202310204090,145.59877920021734
EK202310175898,156.79582170363955
EK202310226259,148.9312357123988
EK202310151274,147.10527967516916
EK202310154215,139.09944384396758
EK202310174277,151.0487918324891
EK202320006496,157.6897431356425
EK202310141969,147.02850681139003
EK202320005622,141.05010101949694
EK202310157093,144.74421677237325
EK202310139909,140.1004971699447
EK202310209908,141.63515711177692
EK202310218730,127.89372943211059
EK202310229718,120.05615491827261
EK202310111615,144.70176104817313
EK202310138168,134.73602183349965
EK202310162118,167.53912094648678
EK202310164185,138.72832420261759
EK202310123341,137.13098441261758
EK202310154152,126.295224494604
EK202310169662,136.43976074859614
EK202310195289,143.2359713115681
EK202310247758,164.8658400522632
EK202310223580,133.33459823108032
EK202310104690,134.9304695552559
EK202310234439,140.4153503791155
EK202310225052,167.14946597760868
EK202310139674,151.71704384067564
EK202310186662,130.2117873016066
EK202310198339,143.73410100025217
EK202310219978,140.86193861546028
EK202310205279,150.7969645818519
EK202310241147,155.01235921809717
EK202310225981,166.97827080788863
EK202310168112,147.02698395703143
EK202310226106,143.7310889748847
EK202310116095,130.9868557132052
EK202310114593,133.99613164663904
EK202310175636,129.44471338044102
EK202310117905,158.30243192311764
EK202310200614,152.87057281143532
EK202310137390,143.76813551701426
EK202310196458,149.59802897473986
EK202310212839,150.5517752425186
EK202310149449,157.4450514885894
EK202310172721,144.2518030346274
EK202310133382,130.38404345088463
EK202310171991,152.8590753052565
EK202310178147,148.09350345962923
EK202310210822,121.1120481940059
EK202310169958,138.99679763960194
EK202310216612,139.17364300828262
EK202310190351,148.36851627928377
EK202310128333,144.20478598207794
EK202310156052,143.50303238985552
EK202310207300,153.4545142115978
EK202310148098,142.19790311832853
EK202310236834,149.8085914526028
EK202310206502,142.91885220602586
EK202310232490,148.43431386242491
EK202310115920,137.84589181046044
EK202310155557,136.3224978228092
EK202310118792,152.8913348914019
EK202310213449,135.619377591663
EK202310157956,144.69663006040383
EK202310202461,154.39133814008528
EK202310210080,163.75456181192013
EK202310123713,147.92298549039236
EK202310138636,155.3770364337751
EK202310197194,140.29167832410576
EK202310136131,169.1375546787493
EK202310194280,133.4414345264201
EK202310144073,172.2391908745387
EK202310196767,159.99577129535916
EK202310152659,130.18534168019806
EK202310119318,127.29916118280141
EK202310175079,148.66811371184184
EK202310246973,145.40713868766736
EK202310177069,136.04229433962126
EK202310228915,135.15165993797726
EK202310237967,139.89526249802196
EK202310004766,138.2082642599071
EK202310197580,164.61846802422457
EK202310163370,157.27676488445223
EK202310126258,124.47869488758681
EK202320006245,166.76980604527574
EK202310214455,138.4666625514792
EK202310225077,162.11284760004048
EK202310121345,128.57099713016473
EK202310118753,113.45477527186196
EK202310209148,141.22363890204852
EK202310235651,133.75028944275306
EK202310195584,156.06774150933379
EK202310131541,141.76354335654537
EK202310167958,151.7928153009419
EK202310232848,125.9658557630883
EK202310112373,133.6511418043796
EK202310247588,168.4037418014692
EK202310124781,140.6325538034723
EK202310187345,160.90418143245398
EK202310117200,143.4405311946539
EK202310103838,126.99378687691348
EK202310123310,141.6841097417155
EK202310193567,151.25523208776127
EK202310176987,141.3773246894703
EK202310217483,128.01738710290007
EK202310219653,116.30197286554551
EK202310189258,139.32698929819855
EK202310213235,136.22705772104024
EK202310148485,136.2066001723285
EK202310243846,127.2928324994362
EK202310157685,135.38219041337103
EK202310228217,179.72800430770198
EK202310167414,153.4999620365454
EK202310116553,139.13076454921605
EK202310154306,151.79791713177562
EK202310218246,145.97473561852507
EK202310214924,157.08990808400014
EK202310124301,141.28730494559767
EK202310132969,124.8897704518728
EK202310116665,142.54045011142364
EK202310126109,145.57687678541063
EK202310246626,142.18641695642387
EK202310165655,135.52797804799312
EK202310222900,142.2333340027189
EK202310183920,145.5623268024286
EK202310188655,134.88044105794418
EK202310140837,151.87758355265393
EK202310110105,128.683141033214
EK202310166926,161.33972947096652
EK202310222571,159.42325089493025
EK202310130862,162.79469933492052
EK202310159918,148.21114586786442
EK202310191732,172.45115018890084
EK202310154430,162.16544676129664
EK202310209379,137.23348109004866
EK202310242826,159.60230435952124
EK202310127621,136.38220236879758
EK202310144269,145.7819830533653
EK202310168554,170.74776969994508
EK202310225096,123.15632621533756
EK202310004191,142.90150953362632
EK202310198832,133.8136196527749
EK202310166122,159.3161904092819
EK202310197812,171.52121058713124
EK202310173577,127.66676987822082
EK202310107780,143.82561753774038
EK202310200080,133.21424383275735
EK202310244832,157.94308468344232
EK202310153701,153.45076371099805
EK202310248897,147.93687618720406
EK202310238758,141.49107743994793
EK202310180956,163.04854353217252
EK202310133597,169.53044175099305
EK202310165926,139.86423150790156
EK202310113563,138.79037738066776
EK202310219177,144.7426658527199
EK202310215546,145.64757520504853
EK202310239803,128.66597491887904
EK202310170081,119.86673359763978
EK202310206625,143.4466446411859
EK202310104069,140.06110556122556
EK202310186393,156.256538847085
EK202310173267,135.56257824802168
EK202310110426,140.85838716787384
EK202310164765,138.54734262178278
EK202310158220,127.54912696281119
EK202310168816,142.28526134799426
EK202310204071,138.18521800727228
EK202310157259,145.15767787902095
EK202310156843,141.80666572548344
EK202310223529,137.14236914453497
EK202310149961,142.19319042206195
EK202310108241,136.3452200298169
EK202310168245,136.21484932473732
EK202310191021,136.3156200670024
EK202310165776,139.02870304874563
EK202310172874,129.6844732620111
EK202310163779,142.4472177591914
EK202310188731,166.07071275840465
EK202310105850,159.00944297174982
EK202310129025,157.11367526966475
EK202310122251,143.87466950281768
EK202310233739,129.05117519686766
EK202310145467,147.88772045570184
EK202310125541,133.66765042795083
EK202310128736,151.54305275705974
EK202310157339,151.79507160612957
EK202310204674,153.2186851824544
EK202310199931,134.0198392689618
EK202310159776,154.90879051298907
EK202310233618,147.54095410468256
EK202310209554,157.9784853378235
EK202310147590,147.44295114281218
EK202310233558,129.4342816867913
EK202310141475,147.97785311965382
EK202310192184,148.90323878097297
EK202310121465,127.57800057624902
EK202310144674,161.54277713726876
EK202310225145,155.23598480591798
EK202310211862,127.94853471619618
EK202310218476,139.3798166041703
EK202310227106,156.06147923623976
EK202310184475,140.66225962048063
EK202310132027,154.4743051542413
EK202310134826,133.07064757530446
EK202310182784,159.00726671879872
EK202310236142,121.58578895595176
EK202310215997,169.7713670130726
EK202310218885,151.71043280734202
EK202310189497,134.7561525123841
EK202310242392,140.51911523601112
EK202310139831,130.726818105941
EK202310159899,135.01428608672168
EK202320007536,152.10591246598648
EK202310205864,162.642677811858
EK202310205412,153.4112358493823
EK202310178623,146.52467962102384
EK202310144137,141.04154086524562
EK202310156851,147.02124075918752
EK202310200692,125.21631096405227
EK202310221442,137.5143510532476
EK202310225402,137.32798002892875
EK202310128314,143.463493106143
EK202310135585,154.7404448036018
EK202310230304,167.2093322772168
EK202310106564,139.50889844162228
EK202310195276,121.5722446346535
EK202310168561,143.1104010531432
EK202310238035,149.22421144169846
EK202310210412,136.33819581197994
EK202310193015,144.3093770182022
EK202310160429,156.8269161489185
EK202310203227,133.67555623914205
EK202310144260,135.43197594856528
EK202310231994,138.55095034020587
EK202310169556,141.37694872562022
EK202310112231,150.8518003113964
EK202310179305,139.12498488354825
EK202310111693,154.69063099598728
EK202310163778,149.71734418830368
EK202310197562,155.90512037399776
EK202310147780,140.38866553657152
EK202310165497,180.69480182442103
EK202310191527,129.39665101184548
EK202310106149,136.22643007260945
EK202310179787,131.42857991956507
EK202310247018,170.3416932011198
EK202310177578,155.99495647375755
EK202310138872,168.32032438038544
EK202310204378,128.57148693631638
EK202310146296,153.9951399927481
EK202310110160,141.09568829135608
EK202310179095,148.0035291784375
EK202310220481,114.93339067496376
EK202310227227,149.44488328318712
EK202310234336,153.54049044670484
EK202310145809,145.04660150355318
EK202310209306,152.59890985049284
EK202310225649,128.2416349327717
EK202310226704,146.91734302462376
EK202310157072,156.7856271598203
EK202310121530,132.90532025938865
EK202310165600,140.08972952437912
EK202310197233,138.2870301910515
EK202310184332,137.19835869640292
EK202310143743,138.9412552260234
EK202310154640,139.40403226184293
EK202310158286,149.37483452826885
EK202310123880,134.78215399113793
EK202310182423,159.99382780767078
EK202310124053,131.55207384687014
EK202310206144,142.78407431093424
EK202310140890,152.22305273814663
EK202310127015,128.6831526947321
EK202310134941,148.36295024494257
EK202310119304,128.01424778867116
EK202310212796,141.18140388797843
EK202310108377,125.92685666452641
EK202310174180,140.63824868360743
EK202310239157,142.78756592087998
EK202310216632,143.25077706322654
EK202310172285,137.76110377033842
EK202310150279,154.27008388942303
EK202310186491,117.42561258725488
EK202310197932,137.2625317755507
EK202310120172,142.08019976701638
EK202310216664,147.33832762083642
EK202320006884,168.63382707920266
EK202310178918,148.28466780364712
EK202310144935,131.90466025474967
EK202310141510,129.72860203428547
EK202310216762,145.0281544285715
EK202310106406,121.1762956347084
EK202310111996,154.31212349777184
EK202310208681,133.52089572543878
EK202310226247,127.82587276606145
EK202310113253,163.37801912574514
EK202310122999,145.72970259037024
EK202310155079,147.1891310251546
EK202310160222,138.66214013648238
EK202310210742,135.82665317954593
EK202310156801,148.56226762128767
EK202310159360,146.61481284147015
EK202310180024,139.63722633515047
EK202310213928,130.09928800937112
EK202310152334,145.7980990585213
EK202310245937,134.7532347764544
EK202310164808,172.4237141324339
EK202310146870,133.77045072603343
EK202310163950,157.12718870219666
EK202310195716,150.92653590623667
EK202310150305,158.31996132980714
EK202310229713,130.0075447565924
EK202310188916,147.74166678629106
EK202310121395,145.7879927486818
EK202310160376,148.2797992423136
EK202310244651,148.32119831975504
EK202310150169,137.88968608765614
EK202310110958,139.52634000363068
EK202310143966,127.91423558787497
EK202310221741,159.29689498102056
EK202310187012,157.08768658498212
EK202310193822,163.53531635878062
EK202310172094,141.87340094163002
EK202310178633,138.82637564606136
EK202310117674,143.52590465786932
EK202310133805,134.85069215685604
EK202310180948,168.50310650567963
EK202310203849,144.4332092485311
EK202310149491,167.8393629675342
EK202310216830,158.58659753118394
EK202310229432,132.81043018848632
EK202310109652,147.60156540470888
EK202310181925,155.33048801184998
EK202310196245,137.84784461674573
EK202310248098,132.53929474733928
EK202310183221,160.64219319682311
EK202310196195,164.7522373457783
EK202310197137,141.95239197319702
EK202310110247,158.75113120067206
EK202310144126,148.41116071866495
EK202310156911,156.46090864977558
EK202310224215,136.9493150410685
EK202310236337,136.23052823778352
EK202310188431,150.2709300171034
EK202310137114,166.43845688855086
EK202310115030,145.21527883125253
EK202310117460,118.4045734144418
EK202310162361,140.1121361670651
EK202310130281,172.74613217281706
EK202310148428,142.21328170486623
EK202310163311,134.46665376295547
EK202310145526,136.24467197873372
EK202310235374,128.45662166991136
EK202310156223,151.98681678079353
EK202310151269,140.905341008752
EK202310150741,154.99534926311117
EK202310225372,151.3452627111475
EK202310133344,150.59983940162292
EK202310127071,124.67108937304933
EK202310152237,141.49389904822777
EK202310244229,119.82376262642717
EK202310167190,143.11828407202674
EK202310154488,158.2181446611794
EK202310211108,128.18232954674892
EK202310114416,148.36884649634058
EK202310222978,162.59319784054543
EK202310187337,173.8171890214615
EK202310195712,172.05367065529597
EK202310176238,150.43007633124853
EK202310204719,159.38582276947582
EK202310184298,136.2674234973704
EK202310215525,142.10538048553764
EK202310154861,135.23766780712452
EK202310200739,113.71540691791489
EK202310242424,133.13613723140617
EK202310247300,130.14111792728906
EK202310116475,144.65756453796917
EK202310225458,127.61581907797658
EK202310126918,139.20330010473856
EK202310185579,118.72062848697155
EK202310241455,137.2424600296819
EK202310209465,138.72878338799885
EK202310142842,142.0253039841511
EK202310185122,145.58097745580162
EK202310223530,132.51486566658141
EK202310188514,137.99281605609897
EK202310171731,139.56205458912103
EK202310130376,152.03809723169164
EK202310222189,138.05816888144238
EK202310106430,144.60420404455022
EK202310127369,142.1003310664282
EK202310236443,129.26954958712008
EK202310182405,151.01298726676728
EK202310210187,121.91750109459541
EK202310116888,125.94660173185017
EK202310173132,155.71825827767742
EK202310108743,141.1381188878875
EK202310125006,119.84202866659125
EK202310213574,133.21659278275604
EK202310165356,145.1130908456628
EK202310149418,159.07441208464567
EK202310198882,124.44910121742794
EK202310231320,135.26275083147382
EK202310205653,148.15373026654834
EK202310198599,140.8957259397177
EK202310199963,129.0987365313624
EK202310173699,146.2229587828496
EK202310245726,131.93377833946576
EK202320006040,166.403376083251
EK202310154743,141.0526681454609
EK202310188160,139.2738246048581
EK202310214367,167.56846114924622
EK202310103702,138.5861755009239
EK202310127965,141.87855559843106
EK202310203245,159.14949621886342
EK202310139888,143.1699256856346
EK202310108972,140.88391892033837
EK202310004612,124.41545088309788
EK202310143552,147.77020361089467
EK202310120024,154.87032292434282
EK202310221518,150.15274021228757
EK202310180966,170.881431440015
EK202310193489,142.04524679565876
EK202310117005,128.063821090187
EK202310213271,143.35586240494067
EK202310120394,144.41323339678857
EK202310183259,153.34521279146847
EK202310125697,147.57061959772773
EK202310110553,142.84149631849138
EK202310150138,148.7663572578882
EK202310169349,139.27607709443205
EK202310224959,131.92855621251047
EK202310003872,142.10556679618227
EK202310189922,162.15880435400715
EK202310196746,163.2623489534737
EK202310189397,139.38249975286072
EK202310154076,154.99370805370273
EK202310003409,128.79185175072516
EK202310132461,145.2665786992982
EK202310114430,143.40639236375475
EK202310207939,136.30294955894797
EK202310219274,129.15347406922672
EK202310226342,148.00621119295124
EK202310127397,139.4745437766477
EK202310237125,133.06882147844155
EK202310214068,161.31463836232837
EK202310184942,142.7997346928209
EK202310113334,127.6213595556742
EK202310121808,123.39729026490983
EK202310134472,134.9432505814226
EK202310213189,131.74804772140635
EK202310200986,134.0386487951924
EK202310183319,139.57163325471643
EK202310138451,125.25424347087002
EK202310134480,137.28931457582695
EK202310248001,153.50550426698723
EK202310215511,137.7101281685384
EK202310148692,162.69845786341133
EK202310003356,142.80224189275148
EK202310186363,143.90446312147316
EK202310117649,138.32626671999142
EK202310107222,145.31628042541962
EK202310140103,131.62790514067146
EK202310162055,152.74682605681164
EK202310160543,152.23594080672547
EK202310104526,138.17990821483335
EK202310111072,141.03553624794432
EK202310144115,141.6521008847825
EK202310227753,161.13009357097286
EK202310168401,157.3555855872591
EK202310225278,142.70744822483815
EK202310121727,132.26905163145747
EK202310209068,145.9465918003128
EK202310117324,139.81290173834708
EK202310119649,138.50350935672094
EK202310154151,137.44108430172741
EK202310235668,135.534064877423
EK202310197052,140.1772588996079
EK202310133218,143.90481696752553
EK202310228623,137.84131307416556
EK202310236771,126.44088683841056
EK202320007756,149.85107045482215
EK202310123680,139.71533988096914
EK202310153796,150.64853850603086
EK202310184256,156.50738165291116
EK202310189360,145.38270990064132
EK202310169170,152.96167608731804
EK202310238568,157.96325778807167
EK202310147463,139.3796037551929
EK202310246348,133.44031219486303
EK202310146645,132.5840673098445
EK202310112043,155.21790261328582
EK202310126693,139.6642481981936
EK202310105633,128.13382362683183
EK202310108187,152.44730223555493
EK202310142659,142.6906739034159
EK202310154109,138.0269418604707
EK202310187961,160.02586429599293
EK202310138151,133.07311387392733
EK202310145768,132.29536958830275
EK202310204437,130.74583323011916
EK202310234444,138.2941371378048
EK202310146920,135.71512583317406
EK202310191972,134.89571257533825
EK202310135664,148.6405186014742
EK202310136647,170.73599855272764
EK202310149136,143.47060904196067
EK202310004755,130.57354992380692
EK202310003806,145.977408553189
EK202320005862,155.2395929504402
EK202310238222,132.73028486549026
EK202310165638,141.5357517784308
EK202310195278,139.74638404754862
EK202310191050,146.48008494573637
EK202310165081,173.45955688150568
EK202310141108,141.60258547602243
EK202310225501,135.44017364439077
EK202310190006,158.90131681890594
EK202310232901,155.14298138023204
EK202310183145,150.18135711366037
EK202310133834,165.32166431715737
EK202310111865,139.20611130646054
EK202310233162,140.680580392014
EK202310144096,135.98979689339757
EK202310241460,143.59611512602933
EK202310148061,146.869981100418
EK202310123096,134.1646167887568
EK202310168745,127.86788881204326
EK202310232533,133.27499987856422
EK202310238139,143.37109821757892
EK202310107671,146.95304216045818
EK202310003635,141.0176284289579
EK202310160939,148.33542192939436
EK202310165138,148.382445955215
EK202310177363,146.9986808045809
EK202310140380,146.35812472938522
EK202310127640,130.1058046386257
EK202310145483,145.63330346658233
EK202310144142,133.37704746657658
EK202310182466,152.14254157858494
EK202310134774,133.55818302498548
EK202310239504,149.65605131902183
EK202310179694,126.35019120151193
EK202310105818,143.91768337072412
EK202310206801,144.6441099212594
EK202310133427,128.22416617751304
EK202310172349,126.00048809151627
EK202310144166,147.76724852477983
EK202310118960,118.85972546956714
EK202310199115,145.4711582045547
EK202310213777,153.22889046351048
EK202310232118,134.70574205043678
EK202310204757,147.1969278380047
EK202310241858,150.77009649625575
EK202310204589,151.69592666603756
EK202310224131,139.915957225811
EK202310160384,150.87371095117263
EK202310158733,152.55590275624044
EK202310139320,130.24009238072455
EK202310186373,151.64963187973763
EK202310207408,142.63438719670202
