id,GLOBAL_SCORE
EK202310223702,0.0
EK202310236969,0.1
EK202310196070,0.16666666666666666
EK202310227710,0.06666666666666667
EK202310119702,0.03333333333333333
EK202310143351,0.06666666666666667
EK202310144967,0.03333333333333333
EK202310207097,0.0
EK202310193281,0.03333333333333333
EK202310223068,0.1
EK202310158743,0.1
EK202310142353,0.16666666666666666
EK202310154024,0.03333333333333333
EK202310136326,0.03333333333333333
EK202320006526,0.2
EK202310240160,0.03333333333333333
EK202310230270,0.06666666666666667
EK202310209591,0.1
EK202310201937,0.13333333333333333
EK202310138686,0.0
EK202310125946,0.13333333333333333
EK202310112949,0.03333333333333333
EK202310128660,0.23333333333333334
EK202310223565,0.03333333333333333
EK202310155372,0.2
EK202310229467,0.0
EK202310232289,0.0
EK202310142439,0.23333333333333334
EK202310128595,0.03333333333333333
EK202310228661,0.0
EK202310220811,0.03333333333333333
EK202310104677,0.06666666666666667
EK202310108708,0.13333333333333333
EK202310235044,0.0
EK202310141363,0.1
EK202310174855,0.13333333333333333
EK202310154755,0.06666666666666667
EK202310157326,0.1
EK202310228659,0.0
EK202310215026,0.26666666666666666
EK202310177129,0.06666666666666667
EK202310178830,0.36666666666666664
EK202310222959,0.0
EK202320007347,0.03333333333333333
EK202310153807,0.4
EK202310165563,0.16666666666666666
EK202310240070,0.03333333333333333
EK202310171642,0.1
EK202310221419,0.16666666666666666
EK202310210258,0.0
EK202310108225,0.03333333333333333
EK202310156515,0.16666666666666666
EK202320006021,0.4
EK202310214746,0.1
EK202310166648,0.16666666666666666
EK202310243041,0.03333333333333333
EK202310227731,0.0
EK202310118513,0.0
EK202310240129,0.26666666666666666
EK202310140813,0.23333333333333334
EK202310181628,0.1
EK202310126085,0.1
EK202310246101,0.06666666666666667
EK202310113312,0.13333333333333333
EK202310217968,0.0
EK202310213114,0.03333333333333333
EK202310219800,0.16666666666666666
EK202310184495,0.16666666666666666
EK202310119316,0.0
EK202310180007,0.2
EK202310199156,0.0
EK202310177234,0.2
EK202310226743,0.0
EK202310189141,0.03333333333333333
EK202320006005,0.1
EK202310227823,0.1
EK202310174022,0.13333333333333333
EK202310134374,0.0
EK202310200180,0.0
EK202310161433,0.23333333333333334
EK202310121700,0.06666666666666667
EK202310237451,0.0
EK202310192827,0.1
EK202310160428,0.2
EK202310205223,0.06666666666666667
EK202310111659,0.2
EK202310218773,0.0
EK202310161247,0.03333333333333333
EK202310109618,0.2
EK202310155619,0.0
EK202310135096,0.16666666666666666
EK202310188704,0.16666666666666666
EK202310198311,0.3
EK202310138345,0.03333333333333333
EK202310187653,0.13333333333333333
EK202310223676,0.3333333333333333
EK202310165688,0.0
EK202310104779,0.0
EK202320007241,0.5666666666666667
EK202310247012,0.0
EK202310115649,0.06666666666666667
EK202310158687,0.03333333333333333
EK202310139898,0.2
EK202310183012,0.1
EK202310189323,0.5333333333333333
EK202310236084,0.16666666666666666
EK202310187745,0.03333333333333333
EK202310213754,0.13333333333333333
EK202310207691,0.0
EK202310213360,0.03333333333333333
EK202310134511,0.0
EK202310162421,0.1
EK202310137854,0.3
EK202310150901,0.06666666666666667
EK202310114810,0.06666666666666667
EK202310110564,0.0
EK202310188498,0.0
EK202310122137,0.0
EK202310234827,0.06666666666666667
EK202310123845,0.3333333333333333
EK202310117679,0.13333333333333333
EK202310226733,0.03333333333333333
EK202310146806,0.03333333333333333
EK202310186532,0.06666666666666667
EK202310198523,0.0
EK202310169242,0.1
EK202310189605,0.13333333333333333
EK202310177460,0.1
EK202310156053,0.1
EK202310138997,0.03333333333333333
EK202310231114,0.06666666666666667
EK202310147763,0.03333333333333333
EK202310119709,0.1
EK202310121129,0.26666666666666666
EK202310137901,0.06666666666666667
EK202310144077,0.13333333333333333
EK202310110337,0.03333333333333333
EK202310184408,0.06666666666666667
EK202310215841,0.0
EK202310157214,0.16666666666666666
EK202310193140,0.0
EK202310216105,0.1
EK202310246420,0.06666666666666667
EK202310118424,0.03333333333333333
EK202310144290,0.03333333333333333
EK202310236171,0.0
EK202310161913,0.16666666666666666
EK202310116195,0.03333333333333333
EK202310140252,0.03333333333333333
EK202310238025,0.1
EK202310146861,0.0
EK202310125756,0.03333333333333333
EK202310211082,0.0
EK202310202590,0.03333333333333333
EK202310212292,0.0
EK202310151188,0.03333333333333333
EK202310186431,0.2
EK202310197054,0.06666666666666667
EK202310229535,0.03333333333333333
EK202310237693,0.0
EK202310127899,0.2
EK202310125513,0.0
EK202310143417,0.23333333333333334
EK202310114922,0.16666666666666666
EK202310185011,0.23333333333333334
EK202310157380,0.0
EK202310242841,0.16666666666666666
EK202310128764,0.0
EK202310160302,0.0
EK202310132265,0.0
EK202310142152,0.06666666666666667
EK202310184138,0.06666666666666667
EK202310218922,0.13333333333333333
EK202310105732,0.03333333333333333
EK202310202421,0.06666666666666667
EK202310204745,0.06666666666666667
EK202310231651,0.0
EK202310206373,0.16666666666666666
EK202310231327,0.06666666666666667
EK202310129440,0.13333333333333333
EK202310229405,0.0
EK202310233561,0.0
EK202310141433,0.3
EK202310164651,0.16666666666666666
EK202310201935,0.1
EK202310184574,0.0
EK202310223915,0.13333333333333333
EK202310200908,0.26666666666666666
EK202310128941,0.06666666666666667
EK202310186952,0.7333333333333333
EK202310193974,0.26666666666666666
EK202310169879,0.3
EK202310172093,0.03333333333333333
EK202310184529,0.0
EK202310230089,0.03333333333333333
EK202310181118,0.1
EK202310204225,0.1
EK202310112100,0.0
EK202310222373,0.03333333333333333
EK202310182126,0.1
EK202310169072,0.06666666666666667
EK202310203100,0.26666666666666666
EK202310228065,0.03333333333333333
EK202310003374,0.0
EK202310231993,0.1
EK202310166999,0.03333333333333333
EK202310113561,0.1
EK202310150384,0.4
EK202310204151,0.16666666666666666
EK202310243179,0.26666666666666666
EK202310229664,0.0
EK202310214850,0.06666666666666667
EK202310203348,0.06666666666666667
EK202310146725,0.03333333333333333
EK202310134763,0.03333333333333333
EK202310145729,0.43333333333333335
EK202310246535,0.23333333333333334
EK202310141577,0.06666666666666667
EK202310216160,0.03333333333333333
EK202310116782,0.03333333333333333
EK202310211327,0.23333333333333334
EK202310204090,0.13333333333333333
EK202310175898,0.23333333333333334
EK202310226259,0.03333333333333333
EK202310151274,0.03333333333333333
EK202310154215,0.13333333333333333
EK202310174277,0.3333333333333333
EK202320006496,0.23333333333333334
EK202310141969,0.1
EK202320005622,0.1
EK202310157093,0.13333333333333333
EK202310139909,0.13333333333333333
EK202310209908,0.26666666666666666
EK202310218730,0.03333333333333333
EK202310229718,0.0
EK202310111615,0.06666666666666667
EK202310138168,0.0
EK202310162118,0.26666666666666666
EK202310164185,0.1
EK202310123341,0.0
EK202310154152,0.06666666666666667
EK202310169662,0.2
EK202310195289,0.16666666666666666
EK202310247758,0.3
EK202310223580,0.0
EK202310104690,0.06666666666666667
EK202310234439,0.03333333333333333
EK202310225052,0.3
EK202310139674,0.2
EK202310186662,0.03333333333333333
EK202310198339,0.26666666666666666
EK202310219978,0.0
EK202310205279,0.13333333333333333
EK202310241147,0.1
EK202310225981,0.26666666666666666
EK202310168112,0.06666666666666667
EK202310226106,0.03333333333333333
EK202310116095,0.0
EK202310114593,0.13333333333333333
EK202310175636,0.06666666666666667
EK202310117905,0.2
EK202310200614,0.13333333333333333
EK202310137390,0.0
EK202310196458,0.2
EK202310212839,0.3
EK202310149449,0.3333333333333333
EK202310172721,0.0
EK202310133382,0.03333333333333333
EK202310171991,0.2
EK202310178147,0.03333333333333333
EK202310210822,0.03333333333333333
EK202310169958,0.03333333333333333
EK202310216612,0.0
EK202310190351,0.1
EK202310128333,0.06666666666666667
EK202310156052,0.0
EK202310207300,0.13333333333333333
EK202310148098,0.03333333333333333
EK202310236834,0.0
EK202310206502,0.06666666666666667
EK202310232490,0.13333333333333333
EK202310115920,0.03333333333333333
EK202310155557,0.0
EK202310118792,0.16666666666666666
EK202310213449,0.03333333333333333
EK202310157956,0.13333333333333333
EK202310202461,0.23333333333333334
EK202310210080,0.43333333333333335
EK202310123713,0.03333333333333333
EK202310138636,0.16666666666666666
EK202310197194,0.03333333333333333
EK202310136131,0.5
EK202310194280,0.0
EK202310144073,0.4
EK202310196767,0.23333333333333334
EK202310152659,0.0
EK202310119318,0.0
EK202310175079,0.06666666666666667
EK202310246973,0.03333333333333333
EK202310177069,0.0
EK202310228915,0.1
EK202310237967,0.06666666666666667
EK202310004766,0.1
EK202310197580,0.4
EK202310163370,0.36666666666666664
EK202310126258,0.03333333333333333
EK202320006245,0.2
EK202310214455,0.3
EK202310225077,0.4
EK202310121345,0.03333333333333333
EK202310118753,0.0
EK202310209148,0.16666666666666666
EK202310235651,0.0
EK202310195584,0.06666666666666667
EK202310131541,0.06666666666666667
EK202310167958,0.16666666666666666
EK202310232848,0.03333333333333333
EK202310112373,0.03333333333333333
EK202310247588,0.43333333333333335
EK202310124781,0.03333333333333333
EK202310187345,0.3333333333333333
EK202310117200,0.03333333333333333
EK202310103838,0.0
EK202310123310,0.1
EK202310193567,0.36666666666666664
EK202310176987,0.1
EK202310217483,0.0
EK202310219653,0.0
EK202310189258,0.03333333333333333
EK202310213235,0.03333333333333333
EK202310148485,0.0
EK202310243846,0.0
EK202310157685,0.23333333333333334
EK202310228217,0.6
EK202310167414,0.16666666666666666
EK202310116553,0.1
EK202310154306,0.16666666666666666
EK202310218246,0.1
EK202310214924,0.26666666666666666
EK202310124301,0.23333333333333334
EK202310132969,0.0
EK202310116665,0.06666666666666667
EK202310126109,0.23333333333333334
EK202310246626,0.06666666666666667
EK202310165655,0.03333333333333333
EK202310222900,0.03333333333333333
EK202310183920,0.2
EK202310188655,0.06666666666666667
EK202310140837,0.13333333333333333
EK202310110105,0.0
EK202310166926,0.36666666666666664
EK202310222571,0.16666666666666666
EK202310130862,0.3333333333333333
EK202310159918,0.1
EK202310191732,0.5333333333333333
EK202310154430,0.3333333333333333
EK202310209379,0.0
EK202310242826,0.23333333333333334
EK202310127621,0.0
EK202310144269,0.03333333333333333
EK202310168554,0.36666666666666664
EK202310225096,0.03333333333333333
EK202310004191,0.03333333333333333
EK202310198832,0.03333333333333333
EK202310166122,0.13333333333333333
EK202310197812,0.7
EK202310173577,0.0
EK202310107780,0.03333333333333333
EK202310200080,0.1
EK202310244832,0.2
EK202310153701,0.1
EK202310248897,0.16666666666666666
EK202310238758,0.13333333333333333
EK202310180956,0.36666666666666664
EK202310133597,0.4
EK202310165926,0.16666666666666666
EK202310113563,0.06666666666666667
EK202310219177,0.03333333333333333
EK202310215546,0.13333333333333333
EK202310239803,0.06666666666666667
EK202310170081,0.0
EK202310206625,0.06666666666666667
EK202310104069,0.0
EK202310186393,0.26666666666666666
EK202310173267,0.03333333333333333
EK202310110426,0.16666666666666666
EK202310164765,0.0
EK202310158220,0.0
EK202310168816,0.16666666666666666
EK202310204071,0.06666666666666667
EK202310157259,0.2
EK202310156843,0.0
EK202310223529,0.0
EK202310149961,0.06666666666666667
EK202310108241,0.0
EK202310168245,0.23333333333333334
EK202310191021,0.1
EK202310165776,0.03333333333333333
EK202310172874,0.03333333333333333
EK202310163779,0.03333333333333333
EK202310188731,0.26666666666666666
EK202310105850,0.4666666666666667
EK202310129025,0.16666666666666666
EK202310122251,0.1
EK202310233739,0.0
EK202310145467,0.1
EK202310125541,0.03333333333333333
EK202310128736,0.16666666666666666
EK202310157339,0.2
EK202310204674,0.1
EK202310199931,0.03333333333333333
EK202310159776,0.2
EK202310233618,0.16666666666666666
EK202310209554,0.2
EK202310147590,0.06666666666666667
EK202310233558,0.0
EK202310141475,0.06666666666666667
EK202310192184,0.2
EK202310121465,0.03333333333333333
EK202310144674,0.06666666666666667
EK202310225145,0.16666666666666666
EK202310211862,0.0
EK202310218476,0.0
EK202310227106,0.13333333333333333
EK202310184475,0.03333333333333333
EK202310132027,0.3
EK202310134826,0.2
EK202310182784,0.13333333333333333
EK202310236142,0.06666666666666667
EK202310215997,0.5
EK202310218885,0.1
EK202310189497,0.03333333333333333
EK202310242392,0.16666666666666666
EK202310139831,0.0
EK202310159899,0.0
EK202320007536,0.23333333333333334
EK202310205864,0.13333333333333333
EK202310205412,0.16666666666666666
EK202310178623,0.1
EK202310144137,0.0
EK202310156851,0.23333333333333334
EK202310200692,0.0
EK202310221442,0.06666666666666667
EK202310225402,0.1
EK202310128314,0.03333333333333333
EK202310135585,0.1
EK202310230304,0.4
EK202310106564,0.03333333333333333
EK202310195276,0.03333333333333333
EK202310168561,0.1
EK202310238035,0.1
EK202310210412,0.13333333333333333
EK202310193015,0.13333333333333333
EK202310160429,0.23333333333333334
EK202310203227,0.03333333333333333
EK202310144260,0.0
EK202310231994,0.0
EK202310169556,0.03333333333333333
EK202310112231,0.26666666666666666
EK202310179305,0.1
EK202310111693,0.23333333333333334
EK202310163778,0.06666666666666667
EK202310197562,0.03333333333333333
EK202310147780,0.03333333333333333
EK202310165497,0.4666666666666667
EK202310191527,0.0
EK202310106149,0.1
EK202310179787,0.06666666666666667
EK202310247018,0.16666666666666666
EK202310177578,0.1
EK202310138872,0.16666666666666666
EK202310204378,0.0
EK202310146296,0.23333333333333334
EK202310110160,0.13333333333333333
EK202310179095,0.23333333333333334
EK202310220481,0.0
EK202310227227,0.03333333333333333
EK202310234336,0.3333333333333333
EK202310145809,0.03333333333333333
EK202310209306,0.23333333333333334
EK202310225649,0.03333333333333333
EK202310226704,0.16666666666666666
EK202310157072,0.4
EK202310121530,0.03333333333333333
EK202310165600,0.06666666666666667
EK202310197233,0.06666666666666667
EK202310184332,0.0
EK202310143743,0.2
EK202310154640,0.13333333333333333
EK202310158286,0.1
EK202310123880,0.03333333333333333
EK202310182423,0.26666666666666666
EK202310124053,0.06666666666666667
EK202310206144,0.0
EK202310140890,0.16666666666666666
EK202310127015,0.0
EK202310134941,0.16666666666666666
EK202310119304,0.06666666666666667
EK202310212796,0.1
EK202310108377,0.03333333333333333
EK202310174180,0.03333333333333333
EK202310239157,0.1
EK202310216632,0.0
EK202310172285,0.03333333333333333
EK202310150279,0.2
EK202310186491,0.03333333333333333
EK202310197932,0.13333333333333333
EK202310120172,0.1
EK202310216664,0.16666666666666666
EK202320006884,0.8333333333333334
EK202310178918,0.03333333333333333
EK202310144935,0.03333333333333333
EK202310141510,0.03333333333333333
EK202310216762,0.16666666666666666
EK202310106406,0.0
EK202310111996,0.2
EK202310208681,0.03333333333333333
EK202310226247,0.0
EK202310113253,0.3
EK202310122999,0.16666666666666666
EK202310155079,0.06666666666666667
EK202310160222,0.0
EK202310210742,0.0
EK202310156801,0.1
EK202310159360,0.13333333333333333
EK202310180024,0.06666666666666667
EK202310213928,0.03333333333333333
EK202310152334,0.1
EK202310245937,0.0
EK202310164808,0.36666666666666664
EK202310146870,0.03333333333333333
EK202310163950,0.1
EK202310195716,0.4
EK202310150305,0.23333333333333334
EK202310229713,0.0
EK202310188916,0.26666666666666666
EK202310121395,0.0
EK202310160376,0.13333333333333333
EK202310244651,0.03333333333333333
EK202310150169,0.06666666666666667
EK202310110958,0.0
EK202310143966,0.0
EK202310221741,0.3
EK202310187012,0.1
EK202310193822,0.23333333333333334
EK202310172094,0.03333333333333333
EK202310178633,0.03333333333333333
EK202310117674,0.03333333333333333
EK202310133805,0.03333333333333333
EK202310180948,0.43333333333333335
EK202310203849,0.1
EK202310149491,0.4666666666666667
EK202310216830,0.23333333333333334
EK202310229432,0.0
EK202310109652,0.06666666666666667
EK202310181925,0.2
EK202310196245,0.16666666666666666
EK202310248098,0.06666666666666667
EK202310183221,0.36666666666666664
EK202310196195,0.36666666666666664
EK202310197137,0.03333333333333333
EK202310110247,0.16666666666666666
EK202310144126,0.03333333333333333
EK202310156911,0.23333333333333334
EK202310224215,0.03333333333333333
EK202310236337,0.03333333333333333
EK202310188431,0.2
EK202310137114,0.43333333333333335
EK202310115030,0.03333333333333333
EK202310117460,0.0
EK202310162361,0.0
EK202310130281,0.4666666666666667
EK202310148428,0.1
EK202310163311,0.06666666666666667
EK202310145526,0.0
EK202310235374,0.0
EK202310156223,0.1
EK202310151269,0.06666666666666667
EK202310150741,0.1
EK202310225372,0.1
EK202310133344,0.13333333333333333
EK202310127071,0.1
EK202310152237,0.03333333333333333
EK202310244229,0.03333333333333333
EK202310167190,0.06666666666666667
EK202310154488,0.26666666666666666
EK202310211108,0.0
EK202310114416,0.16666666666666666
EK202310222978,0.4666666666666667
EK202310187337,0.4
EK202310195712,0.4
EK202310176238,0.13333333333333333
EK202310204719,0.3
EK202310184298,0.1
EK202310215525,0.13333333333333333
EK202310154861,0.1
EK202310200739,0.03333333333333333
EK202310242424,0.0
EK202310247300,0.0
EK202310116475,0.0
EK202310225458,0.06666666666666667
EK202310126918,0.0
EK202310185579,0.0
EK202310241455,0.0
EK202310209465,0.06666666666666667
EK202310142842,0.06666666666666667
EK202310185122,0.1
EK202310223530,0.03333333333333333
EK202310188514,0.13333333333333333
EK202310171731,0.06666666666666667
EK202310130376,0.13333333333333333
EK202310222189,0.03333333333333333
EK202310106430,0.1
EK202310127369,0.16666666666666666
EK202310236443,0.03333333333333333
EK202310182405,0.16666666666666666
EK202310210187,0.0
EK202310116888,0.0
EK202310173132,0.06666666666666667
EK202310108743,0.0
EK202310125006,0.0
EK202310213574,0.03333333333333333
EK202310165356,0.1
EK202310149418,0.3333333333333333
EK202310198882,0.06666666666666667
EK202310231320,0.0
EK202310205653,0.06666666666666667
EK202310198599,0.16666666666666666
EK202310199963,0.0
EK202310173699,0.03333333333333333
EK202310245726,0.0
EK202320006040,0.4666666666666667
EK202310154743,0.13333333333333333
EK202310188160,0.06666666666666667
EK202310214367,0.43333333333333335
EK202310103702,0.0
EK202310127965,0.06666666666666667
EK202310203245,0.36666666666666664
EK202310139888,0.06666666666666667
EK202310108972,0.1
EK202310004612,0.0
EK202310143552,0.16666666666666666
EK202310120024,0.13333333333333333
EK202310221518,0.23333333333333334
EK202310180966,0.5
EK202310193489,0.06666666666666667
EK202310117005,0.0
EK202310213271,0.2
EK202310120394,0.13333333333333333
EK202310183259,0.23333333333333334
EK202310125697,0.2
EK202310110553,0.0
EK202310150138,0.03333333333333333
EK202310169349,0.06666666666666667
EK202310224959,0.03333333333333333
EK202310003872,0.13333333333333333
EK202310189922,0.4666666666666667
EK202310196746,0.26666666666666666
EK202310189397,0.03333333333333333
EK202310154076,0.2
EK202310003409,0.03333333333333333
EK202310132461,0.1
EK202310114430,0.2
EK202310207939,0.03333333333333333
EK202310219274,0.03333333333333333
EK202310226342,0.06666666666666667
EK202310127397,0.1
EK202310237125,0.03333333333333333
EK202310214068,0.3333333333333333
EK202310184942,0.06666666666666667
EK202310113334,0.03333333333333333
EK202310121808,0.0
EK202310134472,0.03333333333333333
EK202310213189,0.0
EK202310200986,0.0
EK202310183319,0.03333333333333333
EK202310138451,0.0
EK202310134480,0.06666666666666667
EK202310248001,0.1
EK202310215511,0.1
EK202310148692,0.23333333333333334
EK202310003356,0.03333333333333333
EK202310186363,0.26666666666666666
EK202310117649,0.03333333333333333
EK202310107222,0.0
EK202310140103,0.06666666666666667
EK202310162055,0.13333333333333333
EK202310160543,0.1
EK202310104526,0.13333333333333333
EK202310111072,0.1
EK202310144115,0.06666666666666667
EK202310227753,0.2
EK202310168401,0.13333333333333333
EK202310225278,0.03333333333333333
EK202310121727,0.16666666666666666
EK202310209068,0.0
EK202310117324,0.1
EK202310119649,0.03333333333333333
EK202310154151,0.1
EK202310235668,0.0
EK202310197052,0.03333333333333333
EK202310133218,0.13333333333333333
EK202310228623,0.0
EK202310236771,0.0
EK202320007756,0.06666666666666667
EK202310123680,0.03333333333333333
EK202310153796,0.2
EK202310184256,0.13333333333333333
EK202310189360,0.13333333333333333
EK202310169170,0.23333333333333334
EK202310238568,0.43333333333333335
EK202310147463,0.16666666666666666
EK202310246348,0.03333333333333333
EK202310146645,0.06666666666666667
EK202310112043,0.2
EK202310126693,0.06666666666666667
EK202310105633,0.03333333333333333
EK202310108187,0.13333333333333333
EK202310142659,0.13333333333333333
EK202310154109,0.03333333333333333
EK202310187961,0.4
EK202310138151,0.2
EK202310145768,0.03333333333333333
EK202310204437,0.0
EK202310234444,0.03333333333333333
EK202310146920,0.1
EK202310191972,0.06666666666666667
EK202310135664,0.0
EK202310136647,0.26666666666666666
EK202310149136,0.13333333333333333
EK202310004755,0.03333333333333333
EK202310003806,0.1
EK202320005862,0.16666666666666666
EK202310238222,0.1
EK202310165638,0.23333333333333334
EK202310195278,0.13333333333333333
EK202310191050,0.1
EK202310165081,0.3333333333333333
EK202310141108,0.0
EK202310225501,0.0
EK202310190006,0.2
EK202310232901,0.2
EK202310183145,0.1
EK202310133834,0.6
EK202310111865,0.06666666666666667
EK202310233162,0.0
EK202310144096,0.0
EK202310241460,0.16666666666666666
EK202310148061,0.06666666666666667
EK202310123096,0.13333333333333333
EK202310168745,0.0
EK202310232533,0.03333333333333333
EK202310238139,0.1
EK202310107671,0.1
EK202310003635,0.06666666666666667
EK202310160939,0.1
EK202310165138,0.1
EK202310177363,0.2
EK202310140380,0.1
EK202310127640,0.0
EK202310145483,0.06666666666666667
EK202310144142,0.06666666666666667
EK202310182466,0.16666666666666666
EK202310134774,0.03333333333333333
EK202310239504,0.26666666666666666
EK202310179694,0.03333333333333333
EK202310105818,0.03333333333333333
EK202310206801,0.06666666666666667
EK202310133427,0.1
EK202310172349,0.03333333333333333
EK202310144166,0.03333333333333333
EK202310118960,0.0
EK202310199115,0.13333333333333333
EK202310213777,0.16666666666666666
EK202310232118,0.06666666666666667
EK202310204757,0.06666666666666667
EK202310241858,0.23333333333333334
EK202310204589,0.3333333333333333
EK202310224131,0.03333333333333333
EK202310160384,0.3
EK202310158733,0.1
EK202310139320,0.0
EK202310186373,0.23333333333333334
EK202310207408,0.03333333333333333
EK202310202032,0.0
EK202310191726,0.06666666666666667
EK202310237659,0.06666666666666667
EK202310202929,0.2
EK202310138221,0.0
EK202310213944,0.06666666666666667
EK202310217592,0.1
EK202310156873,0.03333333333333333
EK202310154026,0.03333333333333333
EK202310227896,0.0
EK202310165724,0.3333333333333333
EK202310160534,0.03333333333333333
EK202310238733,0.03333333333333333
EK202310187242,0.26666666666666666
EK202310160829,0.06666666666666667
EK202310160276,0.13333333333333333
EK202310137939,0.0
EK202310200291,0.06666666666666667
EK202310238138,0.0
EK202310217144,0.06666666666666667
EK202310196491,0.13333333333333333
EK202320006298,0.13333333333333333
EK202310228178,0.0
EK202310138802,0.1
EK202310240713,0.0
EK202310175243,0.13333333333333333
EK202310207967,0.0
EK202310107352,0.03333333333333333
EK202310211309,0.0
EK202310131783,0.1
EK202310166826,0.36666666666666664
EK202310112512,0.06666666666666667
EK202310153955,0.16666666666666666
EK202310223762,0.23333333333333334
EK202310220803,0.13333333333333333
EK202310191806,0.06666666666666667
EK202310139794,0.0
EK202310004495,0.2
EK202310165321,0.1
EK202310152644,0.3333333333333333
EK202310107844,0.13333333333333333
EK202310224636,0.26666666666666666
EK202310182912,0.1
EK202310227725,0.0
EK202310129401,0.0
EK202310132710,0.2
EK202310167591,0.13333333333333333
EK202310209362,0.13333333333333333
EK202310191553,0.23333333333333334
EK202310191129,0.03333333333333333
EK202310229273,0.0
EK202310177141,0.13333333333333333
EK202310210987,0.0
EK202310246808,0.0
EK202310186424,0.1
EK202310243671,0.13333333333333333
EK202310157978,0.0
EK202310141176,0.1
EK202310166632,0.36666666666666664
EK202310188518,0.1
EK202310176726,0.26666666666666666
EK202310232858,0.5333333333333333
EK202310203103,0.13333333333333333
EK202310172581,0.06666666666666667
EK202310129669,0.0
EK202310149026,0.1
EK202310151271,0.0
